#{"t_start": 1661051678.427392, "env_id": null}
r,l,t
5.7,7,3843.483242
5.233333,7,3867.142915
8.68,7,3891.487535
12.483333,7,3915.232621
12.43,7,3939.430322
5.07,7,3963.134093
7.0,7,3986.765489
3.77,7,4010.211496
0.47,7,4034.269326
7.56,7,4057.802954
4.763333,7,4081.005804
3.6,7,4104.712144
6.933333,7,4128.53557
8.643333,7,4152.359334
9.81,7,4175.805707
11.17,7,4199.441373
10.0,7,4223.748
7.05,7,4247.893914
3.79,7,4271.316975
0.7,7,4294.991742
3.976667,7,4319.208035
10.583333,7,4343.554332
1.343333,7,4367.635247
11.423333,7,4391.737558
4.676667,7,4415.913054
8.1,7,4440.216724
8.3,7,4463.942254
4.866667,7,4487.308545
1.8,7,4510.946198
10.06,7,4535.271268
9.67,7,4558.98973
8.33,7,4582.545067
11.11,7,4606.196549
8.18,7,4630.546609
4.926667,7,4654.795074
-0.053333,7,4678.227189
9.35,7,4702.502026
12.87,7,4726.074726
6.906667,7,4750.735959
5.783333,7,4774.215239
12.743333,7,4798.592902
15.493333,7,4822.174717
8.033333,7,4846.756785
2.466667,7,4870.414613
11.776667,7,4894.663783
8.63,7,4919.030373
4.503333,7,4942.570717
12.03,7,4966.384775
7.31,7,4990.543562
13.43,7,5014.079006
0.133333,7,5038.236399
9.623333,7,5062.422956
8.216667,7,5086.857642
2.243333,7,5110.474693
5.843333,7,5135.012239
3.193333,7,5159.597323
17.24,7,5183.976484
6.49,7,5208.041848
2.57,7,5232.083293
13.663333,7,5256.34493
16.2,7,5280.539169
5.403333,7,5304.95352
-4.736667,7,5329.105536
6.54,7,5353.59397
5.056667,7,5377.996323
14.43,7,5402.606908
4.84,7,5427.128043
11.413333,7,5450.944465
1.1,7,5475.356442
3.0,7,5499.093507
8.473333,7,5523.791402
12.106667,7,5548.186837
3.51,7,5572.253452
10.9,7,5596.835775
8.21,7,5621.057605
4.706667,7,5645.452989
3.883333,7,5668.899496
10.2,7,5693.259175
8.006667,7,5717.590292
4.706667,7,5741.627642
6.466667,7,5766.07959
8.3,7,5790.134059
12.51,7,5814.098645
12.78,7,5837.462519
12.32,7,5861.950241
9.033333,7,5885.452696
11.036667,7,5909.686814
10.013333,7,5934.121065
8.323333,7,5958.50968
17.16,7,5982.174078
1.2,7,6006.396229
7.86,7,6030.773458
3.6,7,6054.815961
10.156667,7,6079.065159
10.136667,7,6103.674301
3.026667,7,6127.97697
10.933333,7,6152.068302
5.6,7,6176.18243
5.076667,7,6199.716234
2.916667,7,6223.1965
9.46,7,6246.705584
6.183333,7,6270.801981
2.96,7,6294.83577
8.32,7,6318.968958
4.64,7,6342.303193
14.376667,7,6365.954276
9.5,7,6390.000815
5.586667,7,6413.897117
5.93,7,6438.31225
3.933333,7,6462.454084
3.293333,7,6486.936374
10.3,7,6511.201008
5.79,7,6535.877712
7.34,7,6559.656813
11.186667,7,6583.176925
9.266667,7,6606.657338
9.54,7,6630.616069
13.44,7,6654.965466
0.04,7,6678.97988
5.76,7,6702.689526
2.33,7,6726.983727
3.2,7,6750.227481
11.836667,7,6774.924896
1.36,7,6799.444977
5.93,7,6823.523238
11.693333,7,6847.883653
8.59,7,6871.565275
8.75,7,6895.829594
0.26,7,6919.930867
12.66,7,6944.417683
-0.5,7,6968.176088
12.84,7,6991.801713
2.403333,7,7014.98625
5.77,7,7038.404657
4.086667,7,7062.646262
7.52,7,7086.664362
15.203333,7,7110.323735
11.24,7,7134.966289
8.53,7,7159.014682
3.8,7,7182.478646
9.043333,7,7206.682336
9.77,7,7231.104111
10.73,7,7254.945575
3.89,7,7279.271297
14.24,7,7303.852326
-1.316667,7,7328.633569
8.663333,7,7353.106781
6.83,7,7377.173055
8.9,7,7401.006243
11.84,7,7424.996403
2.443333,7,7448.153461
9.523333,7,7471.919363
11.18,7,7496.42429
9.326667,7,7520.242592
9.293333,7,7544.626012
0.27,7,7568.945845
6.08,7,7592.96021
9.73,7,7617.318333
9.476667,7,7640.628111
10.486667,7,7664.351506
5.536667,7,7688.704982
4.346667,7,7712.683153
3.496667,7,7737.281547
6.93,7,7761.621955
8.16,7,7785.121819
-0.196667,7,7809.544024
6.013333,7,7834.050767
4.806667,7,7858.656807
9.343333,7,7881.910843
11.09,7,7906.622228
2.686667,7,7930.830717
6.533333,7,7955.105042
1.333333,7,7978.634968
9.85,7,8002.553275
6.396667,7,8026.972644
3.353333,7,8051.56062
-0.263333,7,8075.712696
15.46,7,8100.246673
4.343333,7,8124.890555
6.63,7,8149.002268
2.56,7,8173.410574
5.39,7,8197.681885
6.73,7,8221.590313
6.22,7,8246.097585
9.24,7,8270.703479
-0.063333,7,8294.276968
-1.37,7,8317.680243
4.43,7,8341.259324
6.8,7,8365.115666
11.0,7,8388.843871
12.473333,7,8413.278776
8.043333,7,8436.933272
6.69,7,8461.454967
10.71,7,8484.947216
2.59,7,8508.499336
-1.87,7,8531.549926
5.643333,7,8555.993453
8.686667,7,8580.368869
5.753333,7,8604.370157
5.466667,7,8628.325591
10.166667,7,8652.99918
3.16,7,8677.38729
8.36,7,8700.816515
2.836667,7,8724.4273
-1.83,7,8748.532122
5.5,7,8772.556337
4.653333,7,8795.672831
9.36,7,8819.592848
12.796667,7,8843.945599
7.286667,7,8867.27241
4.26,7,8891.075864
5.44,7,8914.203542
5.37,7,8937.268579
7.593333,7,8961.387814
2.57,7,8985.514257
9.01,7,9009.494762
4.633333,7,9032.628563
5.16,7,9055.966474
1.63,7,9079.614756
2.096667,7,9102.960996
7.293333,7,9126.208333
7.4,7,9150.396133
15.07,7,9174.521967
5.1,7,9197.975501
1.2,7,9222.134331
9.233333,7,9245.551543
13.093333,7,9269.463927
8.71,7,9293.477223
7.163333,7,9317.572575
4.79,7,9341.941614
8.013333,7,9366.054623
3.926667,7,9389.686993
11.216667,7,9413.158704
10.03,7,9437.12301
11.326667,7,9460.661373
5.986667,7,9484.039631
5.4,7,9507.303147
5.976667,7,9531.452181
2.673333,7,9554.78739
12.583333,7,9579.014855
12.34,7,9602.205421
9.15,7,9626.664492
9.43,7,9650.526604
9.546667,7,9674.011771
4.006667,7,9697.801307
11.983333,7,9721.744502
4.96,7,9745.716723
0.526667,7,9769.672282
11.0,7,9793.30562
9.923333,7,9817.621201
-0.59,7,9842.0103
16.48,7,9866.386043
4.0,7,9889.350695
-1.82,7,9912.571408
6.576667,7,9936.077718
6.7,7,9959.725597
3.826667,7,9983.27388
8.04,7,10006.957985
13.07,7,10030.782016
-0.03,7,10054.627132
7.96,7,10079.068471
7.66,7,10103.018625
7.74,7,10127.075606
11.043333,7,10150.834712
2.05,7,10175.189563
5.54,7,10199.961833
4.94,7,10224.653225
2.916667,7,10248.750071
4.99,7,10272.168473
7.64,7,10296.280793
2.27,7,10320.709393
8.75,7,10345.251283
-0.236667,7,10368.852382
16.06,7,10392.206223
4.613333,7,10416.37535
6.326667,7,10440.146853
6.69,7,10463.746687
5.3,7,10487.541593
5.746667,7,10511.502128
3.23,7,10536.093992
0.71,7,10560.3139
0.1,7,10584.595096
11.22,7,10609.236016
4.966667,7,10632.739048
8.03,7,10657.086719
14.81,7,10681.14676
5.363333,7,10705.069884
13.2,7,10729.420825
6.286667,7,10754.103859
6.27,7,10778.742607
11.73,7,10802.608232
9.973333,7,10826.366626
2.233333,7,10850.779485
17.33,7,10874.750064
3.19,7,10898.626103
15.0,7,10922.98806
5.25,7,10946.778616
8.603333,7,10970.414603
4.5,7,10993.740882
10.133333,7,11017.34123
1.933333,7,11041.309831
12.503333,7,11065.590905
6.296667,7,11089.174738
1.48,7,11113.311637
11.2,7,11137.516315
12.176667,7,11160.908516
7.13,7,11184.985817
4.066667,7,11209.463871
9.393333,7,11232.680583
8.246667,7,11256.862141
5.74,7,11281.371902
11.063333,7,11305.573192
13.57,7,11329.714246
13.873333,7,11354.529728
4.79,7,11378.734392
2.303333,7,11402.102567
3.74,7,11426.346016
4.01,7,11450.27665
3.673333,7,11473.906969
3.113333,7,11497.932513
5.073333,7,11522.344937
1.79,7,11546.962158
6.723333,7,11571.098083
5.79,7,11594.617806
5.19,7,11618.861715
5.373333,7,11642.089673
1.45,7,11665.956863
8.27,7,11690.422232
5.21,7,11714.703565
-3.17,7,11738.313704
1.95,7,11762.045275
2.626667,7,11785.727254
10.6,7,11809.891293
7.27,7,11833.91399
7.556667,7,11857.247916
9.1,7,11881.298499
6.66,7,11905.449769
8.243333,7,11929.466316
0.93,7,11954.104492
3.3,7,11978.116918
9.82,7,12002.411063
14.47,7,12027.006273
0.04,7,12050.35433
6.973333,7,12074.103845
-0.116667,7,12098.669014
5.56,7,12122.713868
1.03,7,12147.163904
7.663333,7,12171.298531
0.743333,7,12194.707317
9.04,7,12218.853986
1.96,7,12243.371219
-2.0,7,12267.608812
-3.3,7,12291.881434
8.14,7,12316.186802
7.876667,7,12340.633569
0.726667,7,12364.934941
9.0,7,12389.470919
-1.96,7,12413.98483
8.603333,7,12438.640574
8.12,7,12463.317394
5.473333,7,12487.956013
4.43,7,12512.096048
8.43,7,12535.698358
11.766667,7,12559.996119
5.996667,7,12584.574428
6.513333,7,12609.257837
2.703333,7,12633.541914
9.93,7,12658.230191
-0.573333,7,12682.475282
2.89,7,12705.990407
4.766667,7,12730.658001
-0.79,7,12755.015548
12.37,7,12779.597366
1.923333,7,12804.073026
10.713333,7,12828.720131
7.67,7,12853.264965
5.866667,7,12878.034361
11.36,7,12902.42599
6.366667,7,12926.507917
7.03,7,12950.814925
8.676667,7,12974.935825
15.043333,7,12999.176091
-3.33,7,13023.633962
7.46,7,13048.16756
14.64,7,13071.958087
-0.423333,7,13095.836273
4.43,7,13119.369185
12.17,7,13143.098949
14.573333,7,13167.684805
3.906667,7,13192.13431
15.4,7,13215.773168
5.6,7,13240.206695
10.8,7,13264.972594
4.76,7,13289.511416
5.953333,7,13313.982426
12.3,7,13338.271133
4.196667,7,13362.261122
4.343333,7,13386.87912
8.803333,7,13411.390418
9.4,7,13435.986823
1.63,7,13460.564218
3.62,7,13485.029141
5.793333,7,13509.528412
14.9,7,13533.625557
11.24,7,13557.449444
4.293333,7,13582.077397
8.0,7,13606.553902
13.206667,7,13630.949856
5.98,7,13655.959325
4.5,7,13680.574344
2.513333,7,13704.968578
7.61,7,13729.253973
5.59,7,13753.657436
5.136667,7,13778.151053
15.26,7,13802.638769
8.83,7,13826.776047
19.8,7,13850.854708
14.62,7,13875.458797
0.506667,7,13899.344631
7.03,7,13923.764157
0.923333,7,13948.291334
3.46,7,13972.89816
5.7,7,13997.429852
10.14,7,14021.73719
11.966667,7,14046.405223
5.04,7,14070.717549
8.23,7,14095.050491
6.46,7,14119.284641
9.5,7,14143.536754
4.086667,7,14167.628049
9.206667,7,14192.024378
14.663333,7,14216.676536
12.93,7,14240.954087
14.176667,7,14265.157427
8.41,7,14289.742698
7.67,7,14313.519674
7.58,7,14337.833124
3.95,7,14362.370528
11.4,7,14386.969234
9.766667,7,14411.676318
9.36,7,14435.89442
10.283333,7,14460.635583
9.04,7,14485.026533
13.44,7,14509.385156
18.7,7,14533.45113
10.29,7,14557.977189
4.33,7,14582.358411
10.9,7,14606.711162
12.23,7,14630.434817
12.733333,7,14654.355409
10.376667,7,14678.956651
10.37,7,14703.5463
15.136667,7,14727.914367
12.9,7,14752.669266
7.406667,7,14777.305069
10.73,7,14801.9008
6.4,7,14826.679162
4.52,7,14851.280723
5.713333,7,14875.254772
2.896667,7,14899.639697
8.736667,7,14924.071284
10.33,7,14948.554289
14.5,7,14972.746374
14.21,7,14996.758848
3.85,7,15020.983573
8.56,7,15045.889573
6.746667,7,15069.811185
12.65,7,15094.28776
5.09,7,15118.041732
12.7,7,15142.144115
17.4,7,15166.300545
3.62,7,15190.885279
9.253333,7,15215.068351
8.696667,7,15239.615209
0.51,7,15264.427166
6.936667,7,15288.123215
10.286667,7,15312.611336
12.066667,7,15337.2458
11.183333,7,15361.112112
13.386667,7,15385.438949
7.733333,7,15409.79607
9.67,7,15434.416753
9.54,7,15458.862128
10.74,7,15483.418379
11.866667,7,15507.430685
13.123333,7,15532.001347
10.58,7,15556.027841
14.05,7,15580.647818
7.446667,7,15605.05464
5.816667,7,15629.375578
4.3,7,15653.935651
9.97,7,15677.575558
11.63,7,15701.52966
9.2,7,15725.888243
3.17,7,15750.597006
-2.03,7,15775.178887
5.393333,7,15799.682333
10.77,7,15823.254096
6.766667,7,15846.96575
4.63,7,15871.24525
7.333333,7,15895.526797
9.1,7,15919.862634
5.83,7,15944.324601
8.506667,7,15968.596546
1.773333,7,15992.154424
10.663333,7,16016.562416
5.57,7,16041.090942
12.69,7,16065.553213
8.673333,7,16090.025593
10.5,7,16114.532655
12.33,7,16138.62189
7.446667,7,16163.208114
17.53,7,16187.467941
17.16,7,16212.021593
12.013333,7,16236.592306
3.04,7,16260.78908
14.97,7,16285.25459
2.35,7,16309.230696
10.02,7,16333.641227
12.0,7,16358.233528
7.17,7,16382.729387
1.63,7,16407.391488
7.22,7,16432.228433
13.96,7,16456.405943
9.58,7,16480.61419
6.24,7,16504.675693
11.453333,7,16529.346542
4.17,7,16553.93337
6.82,7,16578.294771
-0.106667,7,16602.945888
8.75,7,16627.420071
15.02,7,16651.444556
11.906667,7,16675.51079
4.28,7,16700.123965
11.73,7,16723.914851
-3.5,7,16748.348129
13.24,7,16772.544985
9.056667,7,16796.576049
10.63,7,16821.16568
16.46,7,16845.364151
5.223333,7,16868.966373
7.006667,7,16892.906102
0.126667,7,16917.606872
-0.51,7,16941.760541
10.02,7,16966.09093
11.9,7,16990.655382
13.433333,7,17015.34295
7.62,7,17038.972918
11.93,7,17062.975275
12.17,7,17087.294328
7.29,7,17111.846855
6.44,7,17135.714823
11.713333,7,17159.536367
11.29,7,17183.322068
5.73,7,17207.135641
10.643333,7,17230.863805
2.686667,7,17254.658068
9.76,7,17279.098227
3.3,7,17303.541979
8.62,7,17328.002308
13.81,7,17351.994236
17.04,7,17376.6927
3.64,7,17400.911742
8.88,7,17425.04482
7.6,7,17449.525815
5.3,7,17473.412752
12.59,7,17497.822269
6.473333,7,17522.215874
9.83,7,17546.391982
6.73,7,17571.002743
6.136667,7,17595.323474
4.363333,7,17619.644654
5.2,7,17643.943757
-0.416667,7,17668.705296
15.26,7,17692.928786
8.53,7,17717.359179
4.76,7,17741.588105
-0.276667,7,17765.894368
8.306667,7,17790.537601
11.733333,7,17814.065846
11.413333,7,17838.304704
19.19,7,17863.051496
0.3,7,17887.540812
10.43,7,17912.057804
4.426667,7,17936.239008
17.77,7,17960.753052
9.383333,7,17985.324417
6.33,7,18009.662332
12.323333,7,18034.040691
5.39,7,18058.228298
11.356667,7,18082.625872
6.593333,7,18107.137012
11.34,7,18131.852126
10.4,7,18155.760001
6.94,7,18179.871023
3.156667,7,18204.144502
6.613333,7,18228.54429
3.11,7,18253.022573
12.47,7,18277.645521
4.593333,7,18302.348515
14.11,7,18326.635253
6.17,7,18351.389148
15.17,7,18376.124577
0.47,7,18399.951728
10.773333,7,18424.012175
13.32,7,18448.227882
15.2,7,18472.801821
13.59,7,18496.685071
9.556667,7,18520.927498
10.95,7,18545.14736
4.56,7,18569.618912
5.17,7,18594.074882
9.023333,7,18618.12976
5.25,7,18642.755198
2.8,7,18667.000803
12.9,7,18691.550679
8.89,7,18716.159979
10.14,7,18740.837687
1.87,7,18765.315178
3.046667,7,18789.278989
4.726667,7,18813.382519
7.07,7,18837.918063
12.23,7,18862.494948
7.056667,7,18886.543713
6.996667,7,18910.855726
0.94,7,18935.149363
2.386667,7,18959.105441
3.13,7,18983.393568
4.906667,7,19007.478006
4.116667,7,19031.622561
-0.513333,7,19055.965559
14.84,7,19080.681168
8.656667,7,19104.807888
4.13,7,19129.178196
7.423333,7,19153.788995
12.516667,7,19177.376798
12.8,7,19201.833712
11.04,7,19226.526485
3.4,7,19251.306168
0.87,7,19276.229887
10.8,7,19300.459032
11.83,7,19324.254052
6.33,7,19348.12449
5.1,7,19372.208416
4.773333,7,19396.767049
6.543333,7,19420.40405
14.64,7,19444.987906
7.176667,7,19469.169929
13.673333,7,19493.716352
-1.94,7,19518.461012
5.613333,7,19542.547965
11.03,7,19566.888531
8.546667,7,19591.458084
11.16,7,19615.709693
10.746667,7,19640.214615
13.99,7,19664.735302
3.57,7,19688.480442
8.526667,7,19713.147388
13.1,7,19737.097545
7.166667,7,19761.401888
3.55,7,19785.543035
5.44,7,19809.59425
6.653333,7,19834.185896
3.04,7,19858.693869
4.776667,7,19883.308775
13.563333,7,19907.051637
12.043333,7,19930.869863
1.28,7,19955.239867
11.423333,7,19979.439804
-4.573333,7,20003.810031
10.46,7,20028.394716
11.483333,7,20053.033909
11.54,7,20077.610568
1.05,7,20102.258408
8.96,7,20126.779187
6.253333,7,20150.642031
5.713333,7,20175.100133
8.37,7,20199.627696
8.316667,7,20223.678582
10.203333,7,20248.22491
14.76,7,20272.680868
3.67,7,20297.252565
14.183333,7,20321.817034
2.833333,7,20346.314837
6.986667,7,20370.739921
-1.27,7,20395.365312
13.97,7,20420.176213
5.35,7,20444.636647
3.796667,7,20469.095194
6.81,7,20493.71313
1.48,7,20517.720459
10.39,7,20542.103164
9.193333,7,20566.519294
-1.633333,7,20590.923814
13.23,7,20615.546842
3.3,7,20640.237345
