	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
71	76.0	6609	8	89.8	1.01	0.0	-65.0	2022-07-18 20:55:44.604430
72	74.0	5403	8	89.8	1.18	0.0	-63.0	2022-07-18 20:55:45.608444
73	75.0	5777	8	89.8	1.56	0.0	-64.0	2022-07-18 20:55:46.591654
74	74.0	6166	8	89.8	1.09	0.0	-63.0	2022-07-18 20:55:47.669912
75	75.0	5916	8	89.8	1.58	0.0	-64.0	2022-07-18 20:55:48.608493
76	71.0	4478	8	89.8	1.29	0.0	-61.0	2022-07-18 20:55:49.611727
77	75.0	6537	8	89.8	0.97	0.0	-64.0	2022-07-18 20:55:50.612439
78	75.0	6624	8	89.8	0.87	0.0	-64.0	2022-07-18 20:55:51.608431
79	72.0	5889	8	89.8	0.96	0.0	-61.0	2022-07-18 20:55:52.588427
80	73.0	6281	8	89.8	0.98	0.0	-62.0	2022-07-18 20:55:53.611590
81	74.0	6606	8	89.8	0.83	0.0	-63.0	2022-07-18 20:55:54.593879
82	76.0	5669	8	89.8	1.03	0.0	-65.0	2022-07-18 20:55:55.637683
83	73.0	5932	8	89.8	0.9	0.0	-62.0	2022-07-18 20:55:56.620432
84	74.0	5833	8	89.8	1.17	0.0	-63.0	2022-07-18 20:55:57.632462
85	72.0	6148	8	89.8	1.02	0.0	-61.0	2022-07-18 20:55:58.680486
86	73.0	6375	8	89.8	0.94	0.0	-62.0	2022-07-18 20:55:59.592322
87	76.0	5412	8	89.8	1.05	0.0	-65.0	2022-07-18 20:56:00.628411
88	72.0	3662	8	89.8	1.6	0.0	-61.0	2022-07-18 20:56:01.628431
89	76.0	6320	8	89.8	0.94	0.0	-65.0	2022-07-18 20:56:02.648424
90	73.0	5962	8	89.8	0.85	0.0	-62.0	2022-07-18 20:56:03.640452
91	73.0	5903	8	89.8	1.02	0.0	-62.0	2022-07-18 20:56:04.620442
92	73.0	5267	8	89.8	1.14	0.0	-62.0	2022-07-18 20:56:05.616428
93	76.0	6120	8	89.8	0.84	0.0	-65.0	2022-07-18 20:56:06.669529
94	71.0	5576	8	89.8	1.53	0.0	-61.0	2022-07-18 20:56:07.620420
95	74.0	6737	8	89.8	0.78	0.0	-63.0	2022-07-18 20:56:08.616526
96	74.0	7177	8	89.8	0.84	0.0	-63.0	2022-07-18 20:56:09.663534
97	72.0	5848	8	89.8	1.01	0.0	-61.0	2022-07-18 20:56:10.648875
98	76.0	6612	8	89.8	0.84	0.0	-65.0	2022-07-18 20:56:11.660439
99	73.0	6990	8	89.8	0.9	0.0	-62.0	2022-07-18 20:56:12.636439
100	75.0	5031	8	89.8	1.56	0.0	-64.0	2022-07-18 20:56:13.634739
