	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	777	1	184.0	2.07	0.0	-49.0	2022-07-23 14:25:14.515724
1	50.0	735	1	308.0	1.33	0.0	-49.0	2022-07-23 14:25:15.508632
2	45.0	894	1	324.0	1.73	0.0	-44.0	2022-07-23 14:25:16.512582
3	50.0	749	1	324.0	1.26	0.0	-49.0	2022-07-23 14:25:17.520681
4	105.0	2504	3	206.0	1.27	0.0	-99.0	2022-07-23 14:25:18.529058
5	140.0	1801	3	263.3	1.64	0.0	-132.0	2022-07-23 14:25:19.524297
6	140.0	2358	3	200.0	1.41	0.0	-132.0	2022-07-23 14:25:20.524765
7	140.0	1585	3	242.7	1.97	0.0	-132.0	2022-07-23 14:25:21.528906
8	145.0	2364	3	256.0	1.46	0.0	-137.0	2022-07-23 14:25:22.532790
9	145.0	2515	3	244.0	1.44	0.0	-137.0	2022-07-23 14:25:23.524695
10	140.0	2231	3	255.3	1.84	0.0	-132.0	2022-07-23 14:25:24.583158
11	185.0	2983	5	220.0	1.84	0.0	-168.0	2022-07-23 14:25:25.600458
12	230.0	4012	5	207.2	1.3	0.0	-208.0	2022-07-23 14:25:26.557665
13	235.0	3617	5	203.6	1.64	0.0	-213.0	2022-07-23 14:25:27.581406
14	230.0	3783	5	223.2	1.48	0.0	-208.0	2022-07-23 14:25:28.532787
15	230.0	2889	5	247.2	1.53	0.0	-208.0	2022-07-23 14:25:29.540768
16	240.0	4246	5	216.4	1.39	5.031952900920847e-05	-217.0	2022-07-23 14:25:30.528546
17	230.0	3292	5	211.2	3.01	0.0	-208.0	2022-07-23 14:25:31.555945
18	260.0	4115	7	214.6	2.27	0.0	-226.0	2022-07-23 14:25:32.576588
19	330.0	3112	7	201.4	2.64	0.0	-287.0	2022-07-23 14:25:33.532793
20	325.0	5936	7	210.3	1.49	0.0	-283.0	2022-07-23 14:25:34.692375
21	315.0	818	7	545.7	6.51	0.0	-274.0	2022-07-23 14:25:35.556913
22	360.0	4290	8	207.0	2.03	0.0	-307.0	2022-07-23 14:25:36.554411
23	370.0	4832	8	210.8	1.72	0.0	-316.0	2022-07-23 14:25:37.576491
24	365.0	5279	8	196.5	1.6	0.0	-312.0	2022-07-23 14:25:38.619721
25	405.0	5917	10	202.6	1.79	0.0	-332.0	2022-07-23 14:25:39.649012
26	440.0	5284	10	190.4	2.29	0.0	-361.0	2022-07-23 14:25:40.648896
27	445.0	6596	10	207.0	1.89	0.0	-365.0	2022-07-23 14:25:41.592986
28	445.0	6392	10	203.2	2.2	0.0	-365.0	2022-07-23 14:25:42.580590
29	530.0	6954	12	201.0	1.86	0.0	-418.0	2022-07-23 14:25:43.689101
30	520.0	4621	12	209.0	2.81	0.0	-410.0	2022-07-23 14:25:44.667342
31	540.0	6995	12	195.7	2.0	0.0	-426.0	2022-07-23 14:25:45.596674
32	518.18	8187	14	209.3	1.8	0.0	-393.0	2022-07-23 14:25:46.597181
33	600.0	6535	14	196.0	2.6	0.0	-455.0	2022-07-23 14:25:47.636688
34	615.0	7470	14	200.1	1.88	0.0	-466.0	2022-07-23 14:25:48.663435
35	615.0	6006	14	209.1	2.24	0.0	-466.0	2022-07-23 14:25:49.624938
36	720.0	5918	17	185.5	3.15	0.0	-514.0	2022-07-23 14:25:50.641282
37	755.0	3617	17	176.4	4.98	0.0	-539.0	2022-07-23 14:25:51.629376
38	730.0	4921	17	159.6	2.78	0.0	-521.0	2022-07-23 14:25:52.635300
39	765.0	4580	19	155.3	3.13	0.0	-525.0	2022-07-23 14:25:53.629845
40	835.0	5895	19	172.4	2.55	0.0	-573.0	2022-07-23 14:25:54.653632
41	815.0	7116	19	192.9	2.37	0.0	-559.0	2022-07-23 14:25:55.641243
