	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	706	1	125.0	1.33	0.0	-49.0	2022-07-23 13:53:47.913066
1	45.0	925	1	273.0	2.45	0.0	-44.0	2022-07-23 13:53:48.912693
2	50.0	747	1	295.0	2.57	0.0	-49.0	2022-07-23 13:53:49.913032
3	50.0	755	1	295.0	2.51	0.0	-49.0	2022-07-23 13:53:50.916238
4	120.0	1429	3	218.3	2.78	0.0	-113.0	2022-07-23 13:53:51.908226
5	135.0	1711	3	301.7	2.95	0.0	-127.0	2022-07-23 13:53:52.916699
6	145.0	2537	3	328.0	2.34	0.0	-137.0	2022-07-23 13:53:53.945168
7	140.0	2596	3	335.0	2.87	0.0	-132.0	2022-07-23 13:53:54.936696
8	145.0	1875	3	360.0	3.78	0.0	-137.0	2022-07-23 13:53:55.980527
9	140.0	2649	3	366.0	2.86	0.0	-132.0	2022-07-23 13:53:56.933374
10	150.0	2006	3	373.3	3.4	0.0	-141.0	2022-07-23 13:53:57.952189
11	190.0	4264	5	289.2	2.38	0.0	-172.0	2022-07-23 13:53:58.949240
12	230.0	2289	5	337.4	3.61	0.0	-208.0	2022-07-23 13:53:59.929404
13	235.0	3420	5	362.2	3.15	0.0	-213.0	2022-07-23 13:54:00.955318
14	235.0	3811	5	372.8	3.04	0.0	-213.0	2022-07-23 13:54:01.939893
15	230.0	4484	5	393.6	2.99	0.0	-208.0	2022-07-23 13:54:02.956708
16	230.0	4252	5	397.8	2.86	0.0	-208.0	2022-07-23 13:54:03.947153
17	235.0	4094	5	397.8	8.37	0.0	-213.0	2022-07-23 13:54:04.983259
18	270.0	4415	7	323.7	2.81	0.0	-235.0	2022-07-23 13:54:05.990508
19	330.0	5281	7	368.6	2.9	0.0	-287.0	2022-07-23 13:54:06.960832
20	320.0	6282	7	381.6	2.61	0.0	-279.0	2022-07-23 13:54:08.046378
21	320.0	3838	7	372.7	3.31	0.0	-279.0	2022-07-23 13:54:09.052931
22	355.0	5638	8	358.6	4.46	0.0	-303.0	2022-07-23 13:54:10.047654
23	355.0	4485	8	382.4	3.29	0.0	-303.0	2022-07-23 13:54:11.008863
24	365.0	6823	8	389.1	3.14	0.0	-312.0	2022-07-23 13:54:11.988899
25	390.0	7642	10	343.8	2.69	0.0	-320.0	2022-07-23 13:54:13.045013
26	435.0	5781	10	368.0	3.43	0.0	-357.0	2022-07-23 13:54:13.973517
27	440.0	5301	10	373.8	4.06	0.0	-361.0	2022-07-23 13:54:15.028991
28	450.0	7071	10	382.2	3.51	0.0	-369.0	2022-07-23 13:54:16.053110
29	505.0	7958	12	354.2	2.89	0.0	-398.0	2022-07-23 13:54:17.024730
30	525.0	9267	12	368.6	2.96	0.0	-414.0	2022-07-23 13:54:18.089010
31	486.36	3770	12	374.3	5.0	0.0	-383.0	2022-07-23 13:54:19.010954
32	540.0	6556	14	334.4	3.88	0.0	-409.0	2022-07-23 13:54:19.997049
33	625.0	4382	14	354.1	4.86	0.0	-474.0	2022-07-23 13:54:20.999560
34	590.0	7047	14	361.4	3.31	0.0	-447.0	2022-07-23 13:54:22.044989
35	600.0	7502	14	363.7	3.77	0.0	-455.0	2022-07-23 13:54:23.008887
36	705.0	6743	17	324.0	3.77	0.0	-503.0	2022-07-23 13:54:24.025079
37	740.0	6254	17	337.4	4.6	0.0	-528.0	2022-07-23 13:54:25.041176
38	735.0	8392	17	343.9	3.64	0.0	-525.0	2022-07-23 13:54:26.009294
39	765.0	5582	19	340.5	5.86	0.0	-525.0	2022-07-23 13:54:27.013169
40	810.0	8791	19	346.5	3.82	0.0	-556.0	2022-07-23 13:54:28.061117
41	840.0	4149	19	348.4	5.75	0.0	-577.0	2022-07-23 13:54:29.013239
42	815.0	5206	19	350.6	5.35	0.0	-559.0	2022-07-23 13:54:30.081333
43	855.0	1998	23	312.2	8.96	0.0	-542.0	2022-07-23 13:54:31.081457
44	942.19	1161	23	312.2	12.63	0.0	-597.0	2022-07-23 13:54:32.051553
45	927.47	1211	23	312.2	12.9	0.0	-588.0	2022-07-23 13:54:33.033329
46	935.85	242	25	309.6	12.53	0.0	-570.0	2022-07-23 13:54:34.047446
47	966.15	1022	25	293.7	13.58	0.0	-589.0	2022-07-23 13:54:35.049505
48	975.26	1274	25	294.1	13.28	0.0	-594.0	2022-07-23 13:54:36.041607
49	969.23	1151	25	294.1	13.28	0.0	-591.0	2022-07-23 13:54:37.049305
50	929.23	1280	30	251.3	13.92	0.0	-513.0	2022-07-23 13:54:38.031769
51	917.6	1267	30	256.3	14.38	0.0	-507.0	2022-07-23 13:54:38.991261
52	902.58	1298	30	256.3	14.43	0.0	-498.0	2022-07-23 13:54:39.992245
53	896.84	308	32	238.0	14.57	0.0	-476.0	2022-07-23 13:54:40.992221
54	885.24	1153	32	242.5	14.45	0.0	-470.0	2022-07-23 13:54:41.993453
55	903.42	1256	32	246.0	14.86	0.0	-479.0	2022-07-23 13:54:42.994982
56	893.23	1151	32	246.0	15.04	0.0	-474.0	2022-07-23 13:54:43.995711
57	886.02	1270	29	256.9	14.35	0.0	-499.0	2022-07-23 13:54:44.996867
58	893.02	1249	29	265.1	14.1	0.0	-503.0	2022-07-23 13:54:45.997977
59	899.65	1248	29	265.1	14.43	0.0	-507.0	2022-07-23 13:54:47.013681
60	890.33	499	31	241.0	14.45	0.0	-482.0	2022-07-23 13:54:48.000627
61	901.42	1226	31	249.8	14.37	0.0	-488.0	2022-07-23 13:54:49.000429
62	894.72	1216	31	250.4	14.78	0.0	-484.0	2022-07-23 13:54:50.001807
63	900.49	1110	31	250.4	14.87	0.0	-487.0	2022-07-23 13:54:51.002684
64	886.94	1200	27	268.0	14.58	0.0	-520.0	2022-07-23 13:54:52.004105
65	900.73	1167	27	286.6	14.4	0.0	-528.0	2022-07-23 13:54:53.006265
66	896.75	1238	27	286.6	14.45	0.0	-525.0	2022-07-23 13:54:54.034435
67	903.72	184	29	326.0	14.64	0.0	-509.0	2022-07-23 13:54:55.006280
68	886.18	1141	29	268.3	14.72	0.0	-499.0	2022-07-23 13:54:56.007318
69	903.43	1193	29	268.3	14.44	0.0	-509.0	2022-07-23 13:54:57.028159
70	917.22	1250	29	278.4	14.69	0.0	-516.0	2022-07-23 13:54:58.009642
