	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	0.0	800	1	93.0	0.98	0.0	-0.0	2022-07-21 14:55:11.180988
1	50.0	841	1	241.0	2.23	0.0	-49.0	2022-07-21 14:55:12.184471
2	50.0	836	1	311.0	2.74	0.0	-49.0	2022-07-21 14:55:13.170946
3	50.0	817	1	311.0	2.73	0.0	-49.0	2022-07-21 14:55:14.172483
4	100.0	1344	3	224.7	3.0	0.0	-94.0	2022-07-21 14:55:15.196177
5	145.0	2072	3	325.7	2.7	0.0	-137.0	2022-07-21 14:55:16.171953
6	140.0	1298	3	352.0	3.7	0.0	-132.0	2022-07-21 14:55:17.271991
7	145.0	2603	3	365.3	3.03	0.0	-137.0	2022-07-21 14:55:18.259932
8	145.0	2653	3	365.3	2.86	0.0	-137.0	2022-07-21 14:55:19.190468
9	150.0	2413	3	372.7	2.76	0.0	-141.0	2022-07-21 14:55:20.199809
10	135.0	2590	3	378.7	3.05	0.0	-127.0	2022-07-21 14:55:21.171875
11	185.0	4279	5	284.0	2.51	0.0	-168.0	2022-07-21 14:55:22.168024
12	240.0	3918	5	345.2	2.96	0.0	-217.0	2022-07-21 14:55:23.292195
13	230.0	3612	5	364.4	3.12	0.0	-208.0	2022-07-21 14:55:24.239692
14	235.0	4514	5	375.0	2.91	0.0	-213.0	2022-07-21 14:55:25.205296
15	230.0	4469	5	379.2	2.9	0.0	-208.0	2022-07-21 14:55:26.203255
16	230.0	4465	5	379.2	2.83	0.0	-208.0	2022-07-21 14:55:27.175818
17	245.0	4804	5	387.4	2.72	0.0	-222.0	2022-07-21 14:55:28.200106
18	270.0	2988	7	311.9	3.37	0.0	-235.0	2022-07-21 14:55:29.199235
19	320.0	3711	7	344.4	3.21	0.0	-279.0	2022-07-21 14:55:30.200085
20	325.0	4337	7	369.3	3.4	0.0	-283.0	2022-07-21 14:55:31.276216
21	320.0	3433	7	379.3	3.89	0.0	-279.0	2022-07-21 14:55:32.257815
22	365.0	5288	8	362.1	3.21	0.0	-312.0	2022-07-21 14:55:33.224121
23	365.0	2822	8	370.0	5.03	0.0	-312.0	2022-07-21 14:55:34.225225
24	355.0	3729	8	378.5	4.37	0.0	-303.0	2022-07-21 14:55:35.236144
25	405.0	7239	10	326.9	2.61	0.0	-332.0	2022-07-21 14:55:36.199329
26	445.0	7582	10	352.4	3.32	0.0	-365.0	2022-07-21 14:55:37.193798
27	455.0	6540	10	369.5	2.92	0.0	-373.0	2022-07-21 14:55:38.207364
28	445.0	3724	10	378.4	4.72	0.0	-365.0	2022-07-21 14:55:39.220252
