	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	400.0	7822	13	96.9	1.57	0.0	-309.0	2022-07-22 16:17:19.852042
1	565.0	3512	13	201.3	4.55	0.0	-437.0	2022-07-22 16:17:20.744743
2	595.0	7802	13	249.1	3.44	0.0	-460.0	2022-07-22 16:17:21.788520
3	555.0	9245	13	270.3	2.63	0.0	-429.0	2022-07-22 16:17:22.716583
4	440.0	6087	8	307.8	2.67	0.0	-376.0	2022-07-22 16:17:23.717424
5	365.0	3570	8	322.2	3.66	0.0	-312.0	2022-07-22 16:17:24.728487
6	365.0	5115	8	328.8	2.99	0.0	-312.0	2022-07-22 16:17:25.732120
7	374.39	4018	28	170.3	4.04	5.5286800276434e-05	-215.0	2022-07-22 16:17:26.779415
8	783.16	6484	28	160.2	6.86	0.00027249703459109417	-448.0	2022-07-22 16:17:27.737146
9	740.0	5702	28	175.1	7.21	0.0	-425.0	2022-07-22 16:17:28.737123
10	730.0	6646	28	180.6	6.89	0.0	-419.0	2022-07-22 16:17:29.745093
11	700.0	7305	16	184.3	6.67	0.0	-510.0	2022-07-22 16:17:30.792275
12	700.0	4894	16	190.1	7.53	0.0	-510.0	2022-07-22 16:17:31.757069
13	605.0	8164	13	318.2	2.91	0.0	-468.0	2022-07-22 16:17:32.748611
14	600.0	5763	13	325.5	4.35	0.0	-464.0	2022-07-22 16:17:33.744532
15	560.0	7411	13	331.7	3.4	0.0	-433.0	2022-07-22 16:17:34.756640
16	575.0	7846	13	337.6	3.29	0.0	-444.0	2022-07-22 16:17:35.758176
17	560.0	6344	13	332.1	3.58	0.0	-433.0	2022-07-22 16:17:36.774466
18	580.0	6614	13	340.8	3.62	0.0	-448.0	2022-07-22 16:17:37.740574
19	565.0	6561	13	344.8	3.37	0.0	-437.0	2022-07-22 16:17:38.732607
20	580.0	5805	13	346.2	3.6	0.0	-448.0	2022-07-22 16:17:39.744544
21	550.0	7699	13	347.6	4.0	0.0	-425.0	2022-07-22 16:17:40.776599
22	585.0	5646	13	347.6	4.09	0.0	-452.0	2022-07-22 16:17:41.752444
23	565.0	8568	13	350.2	3.35	0.0	-437.0	2022-07-22 16:17:42.793273
24	555.0	6695	13	350.2	4.4	0.0	-429.0	2022-07-22 16:17:43.804617
25	555.0	4726	13	352.2	4.3	0.0	-429.0	2022-07-22 16:17:44.763153
26	560.0	7942	13	352.2	3.3	0.0	-433.0	2022-07-22 16:17:45.823651
27	585.0	7726	13	343.8	3.48	0.0	-452.0	2022-07-22 16:17:46.808473
28	565.0	5590	13	343.8	4.5	0.0	-437.0	2022-07-22 16:17:47.884577
29	580.0	4385	13	346.7	4.44	0.0	-448.0	2022-07-22 16:17:48.756685
30	555.0	7300	13	349.7	3.28	0.0	-429.0	2022-07-22 16:17:49.824510
31	585.0	3353	13	350.8	5.59	0.0	-452.0	2022-07-22 16:17:50.816628
32	555.0	9287	13	353.4	3.24	0.0	-429.0	2022-07-22 16:17:51.756613
33	555.0	6152	13	353.4	3.84	0.0	-429.0	2022-07-22 16:17:52.774033
34	560.0	2982	13	353.5	4.82	0.0	-433.0	2022-07-22 16:17:53.768804
35	580.0	6263	13	354.8	3.44	0.0	-448.0	2022-07-22 16:17:54.761390
36	565.0	7328	13	356.4	3.74	0.0	-437.0	2022-07-22 16:17:55.784609
37	570.0	7200	13	356.4	3.65	0.0	-441.0	2022-07-22 16:17:56.792764
38	595.0	6983	13	356.4	3.7	0.0	-460.0	2022-07-22 16:17:57.768576
39	560.0	6756	13	358.0	3.43	0.0	-433.0	2022-07-22 16:17:58.752612
40	565.0	6849	13	358.0	3.87	0.0	-437.0	2022-07-22 16:17:59.812293
41	570.0	8676	13	359.4	3.03	0.0	-441.0	2022-07-22 16:18:00.834354
42	560.0	3279	13	360.6	4.42	0.0	-433.0	2022-07-22 16:18:01.748712
43	580.0	6598	13	362.2	3.6	0.0	-448.0	2022-07-22 16:18:02.776906
44	575.0	5895	13	365.5	4.49	0.0	-444.0	2022-07-22 16:18:03.768620
45	575.0	6163	13	367.2	3.81	0.0	-444.0	2022-07-22 16:18:04.776597
46	560.0	7864	13	367.2	3.58	0.0	-433.0	2022-07-22 16:18:05.777266
47	585.0	3168	13	367.2	5.49	0.0	-452.0	2022-07-22 16:18:06.796577
48	550.0	4170	13	368.9	4.05	0.0	-425.0	2022-07-22 16:18:07.764633
49	555.0	4181	13	372.2	5.07	0.0	-429.0	2022-07-22 16:18:08.784616
50	570.0	6657	13	372.2	3.64	0.0	-441.0	2022-07-22 16:18:09.771766
51	555.0	5515	13	375.5	3.88	0.0	-429.0	2022-07-22 16:18:10.744444
52	580.0	5746	13	377.2	4.07	0.0	-448.0	2022-07-22 16:18:11.844452
53	545.0	6489	13	378.9	3.71	0.0	-421.0	2022-07-22 16:18:12.794853
54	560.0	4042	13	380.5	4.79	0.0	-433.0	2022-07-22 16:18:13.784536
55	590.0	6778	13	380.5	3.53	0.0	-456.0	2022-07-22 16:18:14.798311
56	570.0	6705	13	380.5	3.71	0.0	-441.0	2022-07-22 16:18:15.788643
57	575.0	6716	13	382.2	3.84	0.0	-444.0	2022-07-22 16:18:16.788598
58	575.0	6976	13	382.2	3.42	0.0	-444.0	2022-07-22 16:18:17.772607
59	575.0	3576	13	382.2	4.94	0.0	-444.0	2022-07-22 16:18:18.784621
60	555.0	7193	13	383.9	3.91	0.0	-429.0	2022-07-22 16:18:19.776536
61	550.0	7098	13	383.9	3.74	0.0	-425.0	2022-07-22 16:18:20.812602
62	545.0	4275	13	383.9	4.94	0.0	-421.0	2022-07-22 16:18:21.792586
63	555.0	5995	13	383.9	3.97	0.0	-429.0	2022-07-22 16:18:22.888847
64	555.0	5915	13	385.5	3.84	0.0	-429.0	2022-07-22 16:18:23.808662
65	550.0	8113	13	390.2	3.27	1.9731649565903708e-05	-425.0	2022-07-22 16:18:24.868607
66	560.0	8610	13	390.2	3.51	0.0	-433.0	2022-07-22 16:18:25.800524
67	575.0	5179	13	390.2	4.41	0.0	-444.0	2022-07-22 16:18:26.844714
68	580.0	3469	13	390.2	6.37	0.0	-448.0	2022-07-22 16:18:27.802092
69	555.0	5647	13	390.2	4.41	0.0	-429.0	2022-07-22 16:18:28.800600
70	570.0	9588	13	390.2	3.06	0.0	-441.0	2022-07-22 16:18:29.788587
71	555.0	8070	13	390.2	3.13	0.0	-429.0	2022-07-22 16:18:30.796570
72	527.27	6415	13	390.2	4.62	0.0	-408.0	2022-07-22 16:18:31.804589
73	560.0	4268	13	403.3	5.51	2.0416913371036565e-05	-433.0	2022-07-22 16:18:32.900641
74	575.0	6807	13	406.7	3.77	0.0	-444.0	2022-07-22 16:18:33.804509
75	600.0	3499	13	406.7	5.53	0.0	-464.0	2022-07-22 16:18:34.816630
76	545.0	4472	13	406.7	4.22	0.0	-421.0	2022-07-22 16:18:35.796581
77	560.0	6406	13	400.2	3.92	0.0	-433.0	2022-07-22 16:18:36.848616
78	570.0	6160	13	400.3	4.49	0.0	-441.0	2022-07-22 16:18:37.874242
79	570.0	2674	13	401.7	7.98	0.0	-441.0	2022-07-22 16:18:38.844550
80	555.0	7271	13	401.7	3.72	0.0	-429.0	2022-07-22 16:18:39.840653
81	595.0	5726	13	401.7	4.36	0.0	-460.0	2022-07-22 16:18:40.808488
82	560.0	4951	13	403.3	4.64	0.0	-433.0	2022-07-22 16:18:41.808599
83	565.0	5739	13	403.3	3.94	0.0	-437.0	2022-07-22 16:18:42.852595
84	595.0	8142	14	379.1	3.2	0.0	-451.0	2022-07-22 16:18:43.880690
85	605.0	5127	14	383.8	4.53	0.0	-459.0	2022-07-22 16:18:44.812500
86	620.0	6483	14	384.9	4.41	0.0	-470.0	2022-07-22 16:18:45.815087
87	615.0	7558	14	387.7	3.67	0.0	-466.0	2022-07-22 16:18:46.885821
88	610.0	7588	14	391.3	3.41	0.0	-462.0	2022-07-22 16:18:47.821256
89	620.0	6479	14	392.9	4.06	0.0	-470.0	2022-07-22 16:18:48.812689
90	625.0	6210	15	371.3	4.43	1.8285881470916307e-05	-464.0	2022-07-22 16:18:49.819042
91	645.0	7303	15	379.7	3.54	0.0	-479.0	2022-07-22 16:18:50.916216
92	660.0	5713	15	382.3	4.18	0.0	-490.0	2022-07-22 16:18:51.844700
93	665.0	7654	15	382.3	4.03	0.0	-494.0	2022-07-22 16:18:52.864561
94	660.0	7384	15	384.5	4.14	0.0	-490.0	2022-07-22 16:18:53.818814
95	665.0	5372	15	399.7	4.69	0.0001697879348693482	-493.0	2022-07-22 16:18:54.856690
96	650.0	6273	15	395.4	4.52	0.0	-483.0	2022-07-22 16:18:55.840483
97	705.0	4726	16	379.1	5.31	0.0	-514.0	2022-07-22 16:18:56.849946
98	695.0	8173	16	385.2	4.15	0.0	-506.0	2022-07-22 16:18:57.836978
99	670.0	6903	16	386.2	4.6	0.0	-488.0	2022-07-22 16:18:58.889140
100	695.0	8444	16	389.3	3.68	0.0	-506.0	2022-07-22 16:18:59.828681
101	705.0	7362	16	391.4	3.97	0.0	-514.0	2022-07-22 16:19:00.862105
102	695.0	4818	16	391.7	5.63	0.0	-506.0	2022-07-22 16:19:01.844758
103	704.96	5486	17	373.2	4.39	3.26594598125347e-05	-503.0	2022-07-22 16:19:02.874849
104	685.0	4044	17	374.2	5.4	0.0	-489.0	2022-07-22 16:19:03.849481
105	690.0	9529	17	374.4	3.82	0.0	-493.0	2022-07-22 16:19:04.845865
