	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	0.0	2922	22	33.8	0.51	0.0	-0.0	2022-07-23 18:53:25.667216
1	276.82	15404	22	96.7	1.05	0.0	-179.0	2022-07-23 18:53:26.659049
2	125.83	16720	22	94.0	0.81	0.0	-81.0	2022-07-23 18:53:27.677477
3	469.76	6806	22	117.1	2.69	0.0	-304.0	2022-07-23 18:53:28.674470
4	864.03	5448	28	113.2	2.95	0.0	-496.0	2022-07-23 18:53:29.660564
5	880.8	6181	28	127.2	2.9	0.0	-506.0	2022-07-23 18:53:30.662353
6	880.8	5726	28	132.1	3.02	0.0	-506.0	2022-07-23 18:53:31.662578
7	855.64	7703	6	133.1	2.72	0.0	-760.0	2022-07-23 18:53:32.663934
8	234.88	4796	6	142.3	1.42	0.0	-209.0	2022-07-23 18:53:33.713380
9	822.08	3614	6	205.5	2.41	0.0	-730.0	2022-07-23 18:53:34.677259
10	864.03	3369	6	233.2	2.61	0.0	-767.0	2022-07-23 18:53:35.685246
11	864.03	2693	6	477.3	5.97	0.0	-767.0	2022-07-23 18:53:36.709511
12	880.8	2282	6	518.3	6.43	0.0	-782.0	2022-07-23 18:53:37.693468
13	864.03	2878	6	365.3	3.31	0.0	-767.0	2022-07-23 18:53:38.685334
14	947.91	948	6	328.7	5.73	0.0	-842.0	2022-07-23 18:53:39.687778
15	872.42	1003	6	341.8	6.48	0.0	-775.0	2022-07-23 18:53:40.678592
16	847.25	865	3	323.3	4.15	0.0	-798.0	2022-07-23 18:53:41.689288
17	872.42	898	3	323.3	4.17	0.0	-822.0	2022-07-23 18:53:42.693298
18	889.19	900	3	323.3	4.11	0.0	-838.0	2022-07-23 18:53:43.688663
19	880.8	764	3	323.3	4.3	0.0	-830.0	2022-07-23 18:53:44.701377
20	855.64	802	1	462.0	2.91	0.0	-839.0	2022-07-23 18:53:45.693526
21	880.8	861	1	462.0	2.87	0.0	-864.0	2022-07-23 18:53:46.696087
22	889.19	887	1	462.0	2.88	0.0	-872.0	2022-07-23 18:53:47.687139
23	889.19	869	1	462.0	2.87	0.0	-872.0	2022-07-23 18:53:48.729594
24	889.19	812	1	462.0	2.87	0.0	-872.0	2022-07-23 18:53:49.696794
25	836.13	830	1	1203.0	6.57	0.0	-820.0	2022-07-23 18:53:50.694690
