	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	0.0	4873	9	82.2	1.34	0.0	-0.0	2022-07-25 11:53:22.006029
1	415.0	3769	9	202.8	2.86	0.0	-347.0	2022-07-25 11:53:22.980810
2	405.0	6541	9	273.4	2.56	0.0	-339.0	2022-07-25 11:53:23.936439
3	405.0	5677	9	299.0	2.74	0.0	-339.0	2022-07-25 11:53:24.976309
4	420.0	7104	10	303.6	2.94	0.0	-345.0	2022-07-25 11:53:25.935205
5	435.0	5320	10	322.3	3.73	0.0	-357.0	2022-07-25 11:53:26.916289
6	445.0	6624	10	334.2	3.15	0.0	-365.0	2022-07-25 11:53:27.916369
7	445.0	7584	10	340.5	2.9	0.0	-365.0	2022-07-25 11:53:28.940578
8	979.08	864	29	96.0	8.89	0.003840955971263959	-514.0	2022-07-25 11:53:29.923257
9	918.02	878	29	74.2	7.89	0.0025703095251047164	-493.0	2022-07-25 11:53:30.883263
10	873.11	809	29	63.3	7.47	0.0013611555285380132	-480.0	2022-07-25 11:53:31.884167
11	872.8	872	29	57.4	7.24	0.0008937372675297365	-484.0	2022-07-25 11:53:32.900659
12	869.74	857	25	58.4	6.81	0.0010233618900032163	-521.0	2022-07-25 11:53:33.894097
13	876.34	878	25	57.9	6.95	0.0004896835585436547	-530.0	2022-07-25 11:53:34.893136
14	875.0	838	25	55.9	6.51	0.0003156565656565657	-531.0	2022-07-25 11:53:35.901223
15	875.0	893	25	55.0	6.69	0.00037318405970944955	-530.0	2022-07-25 11:53:36.896648
16	862.34	856	21	58.8	6.34	0.0	-569.0	2022-07-25 11:53:37.900270
17	884.88	895	21	59.4	6.41	0.0002739904755691826	-581.0	2022-07-25 11:53:38.909033
18	883.69	850	21	58.8	6.36	0.00031725888324873094	-580.0	2022-07-25 11:53:39.905577
19	885.18	868	21	60.4	6.43	0.0	-584.0	2022-07-25 11:53:40.909177
20	855.78	850	18	68.2	6.17	0.0	-599.0	2022-07-25 11:53:41.909022
21	888.56	885	18	69.9	6.48	0.0	-622.0	2022-07-25 11:53:42.909904
22	893.82	895	18	72.7	6.38	0.0	-626.0	2022-07-25 11:53:43.926016
23	876.61	861	18	74.5	6.58	0.0	-614.0	2022-07-25 11:53:44.910992
24	871.15	896	17	111.8	7.85	0.0	-622.0	2022-07-25 11:53:45.969487
25	780.0	1050	17	113.6	7.47	0.0	-557.0	2022-07-25 11:53:46.933092
26	710.0	5372	17	239.3	4.77	0.0	-507.0	2022-07-25 11:53:47.945154
27	720.0	3387	17	250.7	6.84	0.0	-514.0	2022-07-25 11:53:48.986494
28	755.0	6237	17	263.9	4.06	0.0	-539.0	2022-07-25 11:53:49.945118
29	740.0	7012	17	265.9	3.7	0.0	-528.0	2022-07-25 11:53:50.948078
30	750.0	1527	17	311.7	5.29	0.0	-536.0	2022-07-25 11:53:51.944770
31	845.0	3628	19	278.2	6.69	0.00041266237951332696	-577.0	2022-07-25 11:53:52.946298
32	815.0	4782	19	294.3	5.79	0.0	-559.0	2022-07-25 11:53:53.967093
33	830.0	7872	19	298.2	3.99	0.0	-570.0	2022-07-25 11:53:54.977037
34	820.0	5751	19	301.7	4.54	0.0	-563.0	2022-07-25 11:53:55.953123
35	820.0	3644	19	303.1	6.27	0.0	-563.0	2022-07-25 11:53:56.961968
36	555.0	858	1	167.0	1.3	0.0	-544.0	2022-07-25 11:53:57.917014
37	50.0	808	1	167.0	1.8	0.0	-49.0	2022-07-25 11:53:58.926758
38	50.0	856	1	169.0	1.75	0.0	-49.0	2022-07-25 11:53:59.920438
39	50.0	795	1	169.0	1.85	0.0	-49.0	2022-07-25 11:54:00.928545
40	332.01	845	20	67.2	6.19	0.0	-223.0	2022-07-25 11:54:01.978809
41	900.31	854	20	71.6	6.65	0.0	-606.0	2022-07-25 11:54:02.924067
42	901.48	833	20	73.5	6.61	0.0	-607.0	2022-07-25 11:54:03.944621
43	888.42	828	20	74.0	6.55	0.0	-598.0	2022-07-25 11:54:04.928176
44	883.95	859	20	74.6	6.7	0.0	-595.0	2022-07-25 11:54:05.920436
45	879.1	882	20	74.6	6.82	0.0	-592.0	2022-07-25 11:54:06.925158
46	893.53	945	20	74.6	6.83	0.0	-601.0	2022-07-25 11:54:07.932787
47	874.53	827	20	75.3	6.49	0.0	-589.0	2022-07-25 11:54:08.933558
48	888.05	900	19	77.0	6.75	0.0	-610.0	2022-07-25 11:54:09.937536
49	920.1	924	19	104.8	7.88	0.0016671357741355794	-616.0	2022-07-25 11:54:11.003109
