	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	829	1	85.0	0.96	0.0	-49.0	2022-07-23 18:23:23.463280
1	50.0	819	1	242.0	2.21	0.0	-49.0	2022-07-23 18:23:24.477120
2	50.0	892	1	307.0	2.72	0.0	-49.0	2022-07-23 18:23:25.512422
3	50.0	835	1	307.0	2.71	0.0	-49.0	2022-07-23 18:23:26.508486
4	85.0	1472	2	255.0	2.35	0.0	-82.0	2022-07-23 18:23:27.494027
5	95.0	1721	2	299.5	2.7	0.0	-91.0	2022-07-23 18:23:28.476921
6	100.0	1705	2	321.5	2.69	0.0	-96.0	2022-07-23 18:23:29.486171
7	120.0	3059	4	211.2	2.04	0.0	-111.0	2022-07-23 18:23:30.493811
8	190.0	2890	4	289.2	2.38	0.0	-176.0	2022-07-23 18:23:31.540687
9	185.0	3342	4	315.2	2.75	0.0	-171.0	2022-07-23 18:23:32.526979
10	180.0	2147	4	324.0	3.57	0.0	-166.0	2022-07-23 18:23:33.505212
11	310.0	4595	8	250.9	2.54	0.0	-265.0	2022-07-23 18:23:34.517802
12	360.0	5375	8	294.5	2.64	0.0	-307.0	2022-07-23 18:23:35.521288
13	365.0	5292	8	311.5	3.0	0.0	-312.0	2022-07-23 18:23:36.501645
14	390.0	6879	14	239.2	2.2	0.0	-296.0	2022-07-23 18:23:37.517467
15	610.0	6129	14	265.4	3.5	0.0	-462.0	2022-07-23 18:23:38.523650
16	620.0	7571	14	285.4	3.02	0.0	-470.0	2022-07-23 18:23:39.513510
17	615.0	5993	14	298.4	3.27	0.0	-466.0	2022-07-23 18:23:40.529486
18	744.66	2205	22	305.0	8.43	1.5276738110878564e-05	-482.0	2022-07-23 18:23:41.521702
19	925.0	1571	22	306.4	9.5	0.0	-598.0	2022-07-23 18:23:42.517697
20	920.0	1202	22	306.4	12.06	0.0	-595.0	2022-07-23 18:23:43.533688
21	895.0	435	21	280.8	12.78	0.0	-590.0	2022-07-23 18:23:44.565677
22	962.49	602	27	238.4	15.35	8.042722944280016e-06	-564.0	2022-07-23 18:23:45.541857
23	940.0	573	27	238.4	15.61	0.0	-551.0	2022-07-23 18:23:46.542169
24	940.0	573	27	238.4	15.64	0.0	-551.0	2022-07-23 18:23:47.537686
25	960.13	621	26	215.3	16.83	2.4217766153250023e-05	-574.0	2022-07-23 18:23:48.575216
26	854.55	682	26	215.3	16.9	0.0	-511.0	2022-07-23 18:23:49.593934
27	910.0	619	26	215.3	16.7	0.0	-544.0	2022-07-23 18:23:50.573811
28	920.0	305	21	220.9	16.0	0.0	-607.0	2022-07-23 18:23:51.621613
29	931.98	577	27	197.1	17.74	4.776347527046068e-06	-546.0	2022-07-23 18:23:52.573974
30	915.0	673	27	197.1	17.69	0.0	-536.0	2022-07-23 18:23:53.558068
31	920.0	644	27	197.1	17.8	0.0	-539.0	2022-07-23 18:23:54.569506
32	924.36	627	26	182.3	18.59	2.474206398297746e-05	-552.0	2022-07-23 18:23:55.529906
33	905.0	640	26	182.3	18.55	0.0	-541.0	2022-07-23 18:23:56.512409
34	885.0	604	26	182.3	18.5	0.0	-529.0	2022-07-23 18:23:57.527688
35	905.0	569	21	182.3	18.54	0.0	-597.0	2022-07-23 18:23:58.534036
36	897.85	631	24	164.7	19.64	7.484096295372333e-05	-558.0	2022-07-23 18:23:59.520447
37	900.0	611	24	164.7	19.54	0.0	-560.0	2022-07-23 18:24:00.531768
38	905.0	600	24	164.7	19.53	0.0	-563.0	2022-07-23 18:24:01.534706
39	882.62	599	21	159.7	19.83	2.454650335059771e-05	-582.0	2022-07-23 18:24:02.538029
40	895.0	574	21	169.3	19.59	0.0	-590.0	2022-07-23 18:24:03.534850
41	890.0	908	21	174.3	19.0	2.1106441897131423e-06	-587.0	2022-07-23 18:24:04.538445
42	885.0	972	20	197.7	17.74	0.0	-596.0	2022-07-23 18:24:05.527505
43	787.62	1040	17	239.2	11.82	0.0	-562.0	2022-07-23 18:24:06.542144
44	832.38	1336	17	307.3	9.57	0.0	-594.0	2022-07-23 18:24:07.615782
45	735.0	2023	17	307.3	7.69	0.0	-525.0	2022-07-23 18:24:08.602158
46	760.0	6580	18	322.9	3.8	0.0	-532.0	2022-07-23 18:24:09.606093
47	775.0	4528	18	345.1	5.42	0.0	-543.0	2022-07-23 18:24:10.653787
48	775.0	4911	18	347.3	5.89	0.0	-543.0	2022-07-23 18:24:11.594054
49	790.0	5980	18	379.3	4.55	0.0	-553.0	2022-07-23 18:24:12.639843
50	740.0	7356	17	385.9	5.33	0.0	-528.0	2022-07-23 18:24:13.577597
51	745.0	8911	17	385.9	3.59	0.0	-532.0	2022-07-23 18:24:14.589592
52	730.0	8357	17	404.1	3.78	0.0	-521.0	2022-07-23 18:24:15.613677
53	750.0	11129	18	398.6	3.04	0.0	-525.0	2022-07-23 18:24:16.598158
54	795.0	3088	18	409.2	7.28	0.0	-557.0	2022-07-23 18:24:17.585635
55	760.0	5610	18	466.3	5.76	0.0001320596909803231	-531.0	2022-07-23 18:24:18.612517
56	755.0	5778	18	466.3	6.96	0.0	-529.0	2022-07-23 18:24:19.701710
57	865.0	3866	20	442.0	6.08	0.0	-582.0	2022-07-23 18:24:20.625729
58	865.0	2816	20	443.8	7.35	0.0	-582.0	2022-07-23 18:24:21.605814
59	850.0	5074	20	444.4	5.44	0.0	-572.0	2022-07-23 18:24:22.621707
60	869.89	2753	23	403.4	8.18	5.406574394463668e-05	-551.0	2022-07-23 18:24:23.637878
61	915.0	1627	23	403.4	11.25	0.0	-580.0	2022-07-23 18:24:24.625788
62	925.0	1327	23	403.4	12.14	0.0	-587.0	2022-07-23 18:24:25.637611
63	905.0	1604	21	403.4	12.02	0.0	-597.0	2022-07-23 18:24:26.613600
64	966.34	184	27	366.0	18.14	0.0	-566.0	2022-07-23 18:24:27.629617
65	935.14	140	27	366.0	18.61	0.0	-548.0	2022-07-23 18:24:28.621388
66	899.93	138	27	366.0	16.92	0.0	-527.0	2022-07-23 18:24:29.625204
67	939.25	105	26	286.8	19.39	0.0	-561.0	2022-07-23 18:24:30.629684
68	930.49	0	26	286.8	19.39	0.0	-556.0	2022-07-23 18:24:31.626432
69	919.93	0	26	286.8	19.39	0.0	-550.0	2022-07-23 18:24:32.609990
70	904.62	0	24	286.8	19.39	0.0	-562.0	2022-07-23 18:24:33.621936
71	919.01	0	24	286.8	19.39	0.0	-571.0	2022-07-23 18:24:34.647595
72	915.14	0	24	286.8	19.39	0.0	-569.0	2022-07-23 18:24:35.629896
73	899.93	0	24	286.8	19.39	0.0	-560.0	2022-07-23 18:24:36.642175
74	926.48	0	21	286.8	19.39	0.0	-611.0	2022-07-23 18:24:37.629846
75	876.2	0	21	286.8	19.39	0.0	-578.0	2022-07-23 18:24:38.624298
76	870.14	0	21	286.8	19.39	0.0	-574.0	2022-07-23 18:24:39.641970
77	889.83	0	21	286.8	19.39	0.0	-587.0	2022-07-23 18:24:40.631736
78	825.26	403	17	370.0	11.05	1.9559691778376956e-06	-589.0	2022-07-23 18:24:41.633331
79	785.0	1813	17	473.9	8.79	2.152653914754905e-06	-561.0	2022-07-23 18:24:42.705717
80	725.0	8949	17	473.9	3.94	0.0	-518.0	2022-07-23 18:24:43.634046
81	745.0	10236	17	472.9	3.76	0.00010743776283881266	-531.0	2022-07-23 18:24:44.658072
82	770.0	4203	18	479.5	7.3	0.0	-539.0	2022-07-23 18:24:45.642145
83	805.0	5750	18	481.0	6.08	5.7045879148305025e-05	-563.0	2022-07-23 18:24:46.629611
84	800.0	9306	18	506.1	4.0	0.00012868356710848025	-559.0	2022-07-23 18:24:47.673802
85	770.0	6997	17	521.9	5.04	0.0	-550.0	2022-07-23 18:24:48.705703
86	750.0	8716	17	521.9	4.44	0.0	-536.0	2022-07-23 18:24:49.688270
87	705.0	8971	17	521.9	4.05	0.0	-503.0	2022-07-23 18:24:50.658825
88	725.0	4311	17	521.9	7.02	0.0	-518.0	2022-07-23 18:24:51.656312
89	750.0	5797	19	480.3	5.65	0.0	-515.0	2022-07-23 18:24:52.682297
90	805.0	6101	19	484.6	5.3	0.0	-553.0	2022-07-23 18:24:53.677884
91	820.0	5608	19	494.1	5.13	8.171269815329302e-05	-562.0	2022-07-23 18:24:54.713778
92	845.0	3201	21	478.4	8.56	0.0	-558.0	2022-07-23 18:24:55.610584
93	900.0	3670	21	478.4	8.23	0.0	-594.0	2022-07-23 18:24:56.674469
94	900.0	5510	21	478.4	6.41	0.0	-594.0	2022-07-23 18:24:57.674018
95	915.0	2012	21	478.4	9.62	0.0	-604.0	2022-07-23 18:24:58.661528
96	944.21	1101	27	385.8	15.06	0.00012770902775117174	-552.0	2022-07-23 18:24:59.682568
97	929.78	1356	27	385.8	13.92	0.0	-545.0	2022-07-23 18:25:00.670507
98	944.93	1266	27	385.8	14.22	0.0	-554.0	2022-07-23 18:25:01.668962
99	929.41	0	26	385.8	14.22	0.0	-555.0	2022-07-23 18:25:02.679144
100	909.34	0	26	385.8	14.22	0.0	-543.0	2022-07-23 18:25:03.709800
101	920.45	0	26	385.8	14.22	0.0	-550.0	2022-07-23 18:25:04.705915
102	920.21	0	21	385.8	14.22	0.0	-607.0	2022-07-23 18:25:05.747464
103	943.0	0	24	385.8	14.22	0.0	-586.0	2022-07-23 18:25:06.794003
104	904.87	0	24	385.8	14.22	0.0	-563.0	2022-07-23 18:25:07.710126
105	909.98	0	24	385.8	14.22	0.0	-566.0	2022-07-23 18:25:08.746600
106	904.93	0	21	385.8	14.22	0.0	-597.0	2022-07-23 18:25:09.718134
107	915.23	0	21	385.8	14.22	0.0	-604.0	2022-07-23 18:25:10.760146
108	884.93	0	21	385.8	14.22	0.0	-584.0	2022-07-23 18:25:11.762480
109	914.93	0	21	385.8	14.22	0.0	-604.0	2022-07-23 18:25:12.717692
110	820.5	0	17	385.8	14.22	0.0	-586.0	2022-07-23 18:25:13.830279
111	745.0	3051	17	530.9	6.38	5.525871102267612e-06	-532.0	2022-07-23 18:25:14.725848
112	715.0	4457	17	530.9	6.4	0.0	-511.0	2022-07-23 18:25:15.823311
113	770.0	5489	18	510.1	5.74	0.0	-539.0	2022-07-23 18:25:16.764007
114	805.0	4365	18	511.8	6.22	0.0	-564.0	2022-07-23 18:25:17.746076
115	765.0	7057	18	512.6	4.67	0.0	-536.0	2022-07-23 18:25:18.766220
116	790.0	5577	18	512.6	6.51	0.0	-553.0	2022-07-23 18:25:19.750635
117	840.0	5679	20	480.1	5.59	0.0	-565.0	2022-07-23 18:25:20.773714
118	875.0	4669	20	481.8	6.53	0.0	-589.0	2022-07-23 18:25:21.758916
119	855.0	4674	20	483.0	5.55	0.0	-575.0	2022-07-23 18:25:22.760847
120	869.47	2046	23	434.6	9.74	2.6421824426976682e-05	-551.0	2022-07-23 18:25:23.754357
121	915.1	1938	23	439.0	10.74	0.0	-580.0	2022-07-23 18:25:24.749619
122	900.0	1771	23	439.3	11.19	0.0	-571.0	2022-07-23 18:25:25.767934
123	925.0	1509	22	439.3	12.98	0.0	-598.0	2022-07-23 18:25:26.769619
124	925.35	0	27	439.3	12.98	0.0	-542.0	2022-07-23 18:25:27.761836
125	919.71	0	27	439.3	12.98	0.0	-539.0	2022-07-23 18:25:28.757955
126	832.26	0	27	439.3	12.98	0.0	-488.0	2022-07-23 18:25:29.742034
127	923.63	3	26	16.0	14.02	0.0	-552.0	2022-07-23 18:25:30.760720
128	919.96	1	26	41.0	25.32	0.02564102564102564	-314.0	2022-07-23 18:25:31.765941
129	914.93	1	26	41.0	25.32	0.0	-547.0	2022-07-23 18:25:32.765596
130	905.23	1	26	41.0	25.32	0.0	-541.0	2022-07-23 18:25:33.769575
131	943.97	1	29	41.0	25.32	0.0	-532.0	2022-07-23 18:25:34.777327
132	935.23	1	29	41.0	25.32	0.0	-527.0	2022-07-23 18:25:35.777283
133	925.02	1	29	41.0	25.32	0.0	-521.0	2022-07-23 18:25:36.761380
134	914.93	1	21	41.0	25.32	0.0	-604.0	2022-07-23 18:25:37.745236
135	923.49	1	31	41.0	25.32	0.0	-500.0	2022-07-23 18:25:38.765527
136	890.44	1	31	41.0	25.32	0.0	-482.0	2022-07-23 18:25:39.761468
137	914.51	1	31	41.0	25.32	0.0	-495.0	2022-07-23 18:25:40.764297
138	935.72	1	29	41.0	25.32	0.0	-527.0	2022-07-23 18:25:41.753630
139	875.02	1	29	41.0	25.32	0.0	-493.0	2022-07-23 18:25:42.756495
140	910.23	1	29	41.0	25.32	0.0	-513.0	2022-07-23 18:25:43.759268
141	900.23	1	21	41.0	25.32	0.0	-594.0	2022-07-23 18:25:44.768426
142	904.71	1	27	41.0	25.32	0.0	-530.0	2022-07-23 18:25:45.773671
143	905.23	1	27	41.0	25.32	0.0	-530.0	2022-07-23 18:25:46.776432
144	889.71	1	27	41.0	25.32	0.0	-521.0	2022-07-23 18:25:47.773102
145	920.23	1	24	41.0	25.32	0.0	-572.0	2022-07-23 18:25:48.771084
146	889.71	1	24	41.0	25.32	0.0	-553.0	2022-07-23 18:25:49.773313
147	910.23	1	24	41.0	25.32	0.0	-566.0	2022-07-23 18:25:50.758556
148	900.23	1	24	41.0	25.32	0.0	-560.0	2022-07-23 18:25:51.761469
149	874.71	1	20	41.0	25.32	0.0	-589.0	2022-07-23 18:25:52.797745
150	904.71	1	20	41.0	25.32	0.0	-609.0	2022-07-23 18:25:53.789782
151	865.45	1	20	41.0	25.32	0.0	-582.0	2022-07-23 18:25:54.818001
152	805.34	7	15	46.0	12.99	0.0	-598.0	2022-07-23 18:25:55.869574
153	655.0	1885	15	526.3	5.08	4.86952710804872e-06	-487.0	2022-07-23 18:25:56.829540
154	660.0	1912	15	526.3	5.58	0.0	-490.0	2022-07-23 18:25:57.889554
155	660.0	2253	15	526.3	6.11	0.0	-490.0	2022-07-23 18:25:58.777223
156	634.95	456	16	527.0	5.67	0.0	-463.0	2022-07-23 18:25:59.837718
157	655.0	1134	16	527.0	3.97	0.0	-477.0	2022-07-23 18:26:00.861418
158	660.0	1800	16	527.0	2.88	0.0	-481.0	2022-07-23 18:26:01.816900
159	640.0	1208	15	527.0	4.0	0.0	-476.0	2022-07-23 18:26:02.849367
160	645.0	987	15	527.0	6.56	0.0	-479.0	2022-07-23 18:26:03.789124
161	665.0	1439	15	527.0	3.16	0.0	-494.0	2022-07-23 18:26:04.801389
162	630.0	260	15	527.0	9.89	0.0	-468.0	2022-07-23 18:26:05.881176
163	585.0	4414	13	526.3	3.41	7.1818473316691165e-06	-452.0	2022-07-23 18:26:06.866757
164	570.0	4175	13	526.3	3.9	0.00019095813242946485	-440.0	2022-07-23 18:26:07.762176
