	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	867	1	232.0	1.52	0.0	-49.0	2022-07-21 19:11:16.111153
1	50.0	834	1	196.0	1.32	0.0	-49.0	2022-07-21 19:11:17.115621
2	50.0	660	1	290.0	1.48	0.0	-49.0	2022-07-21 19:11:18.143452
3	50.0	800	1	196.0	1.17	0.0	-49.0	2022-07-21 19:11:19.135495
4	105.0	856	3	196.0	1.27	0.0	-99.0	2022-07-21 19:11:20.143445
5	145.0	902	3	194.0	1.32	0.0	-137.0	2022-07-21 19:11:21.116234
6	145.0	861	3	320.0	1.71	0.0	-137.0	2022-07-21 19:11:22.195991
7	140.0	848	3	302.0	1.25	0.0	-132.0	2022-07-21 19:11:23.147442
8	140.0	764	3	192.0	1.3	0.0	-132.0	2022-07-21 19:11:24.160027
9	145.0	739	3	194.0	1.29	0.0	-137.0	2022-07-21 19:11:25.107477
10	140.0	880	3	232.0	1.51	0.0	-132.0	2022-07-21 19:11:26.114786
11	205.0	917	5	192.0	1.33	0.0	-186.0	2022-07-21 19:11:27.215875
12	230.0	589	5	186.0	1.31	0.0	-208.0	2022-07-21 19:11:28.192131
13	230.0	611	5	198.0	1.23	0.0	-208.0	2022-07-21 19:11:29.148145
14	240.0	328	7	188.0	2.62	0.0	-209.0	2022-07-21 19:11:30.175937
15	325.0	806	7	206.0	1.42	0.0	-283.0	2022-07-21 19:11:31.165706
16	325.0	886	7	184.0	1.18	0.0	-283.0	2022-07-21 19:11:32.152135
17	315.0	404	7	184.0	1.45	0.0	-274.0	2022-07-21 19:11:33.144161
18	365.0	389	9	186.0	2.86	0.0	-305.0	2022-07-21 19:11:34.146366
19	415.0	271	9	178.0	3.01	0.0	-347.0	2022-07-21 19:11:35.168172
20	425.0	542	9	186.0	1.26	0.0	-356.0	2022-07-21 19:11:36.204004
21	390.0	383	9	234.0	2.61	0.0	-326.0	2022-07-21 19:11:37.156156
22	455.0	641	10	198.0	1.44	0.0	-373.0	2022-07-21 19:11:38.152132
23	445.0	209	10	198.0	3.35	0.0	-365.0	2022-07-21 19:11:39.256125
24	430.0	211	10	202.0	3.44	0.0	-353.0	2022-07-21 19:11:40.288095
25	475.0	275	12	198.0	3.24	0.0	-375.0	2022-07-21 19:11:41.147766
26	525.0	147	12	184.0	5.18	0.0	-414.0	2022-07-21 19:11:42.158363
27	535.0	823	12	196.0	1.22	0.0	-422.0	2022-07-21 19:11:43.131708
28	525.0	166	12	134.0	3.36	0.0	-414.0	2022-07-21 19:11:44.176031
29	590.0	849	14	232.0	1.07	0.0	-447.0	2022-07-21 19:11:45.156349
30	630.0	385	14	182.0	2.33	0.0	-477.0	2022-07-21 19:11:46.204151
31	590.0	229	14	178.0	4.22	0.0	-447.0	2022-07-21 19:11:47.216743
32	660.0	638	16	184.0	1.43	0.0	-481.0	2022-07-21 19:11:48.172251
33	685.0	25	16	95.0	2.38	0.0	-499.0	2022-07-21 19:11:49.180581
34	670.0	174	16	184.0	4.69	0.0	-488.0	2022-07-21 19:11:50.156142
35	710.0	854	16	204.0	1.33	0.0	-517.0	2022-07-21 19:11:51.177739
36	795.0	279	19	210.0	3.99	0.0	-546.0	2022-07-21 19:11:52.178274
37	845.0	284	19	192.0	1.93	0.0	-580.0	2022-07-21 19:11:53.172082
38	835.0	657	19	232.0	1.32	0.0	-573.0	2022-07-21 19:11:54.187999
39	830.0	117	21	224.0	4.1	0.0	-548.0	2022-07-21 19:11:55.184122
40	935.0	38	21	29.0	3.34	0.0	-617.0	2022-07-21 19:11:56.168165
41	903.72	24	21	22.0	2.12	0.0	-596.0	2022-07-21 19:11:57.193990
42	865.3	38	21	26.0	2.84	0.0	-571.0	2022-07-21 19:11:58.148151
43	862.73	34	25	20.0	2.17	0.0	-526.0	2022-07-21 19:11:59.137252
44	832.24	32	25	20.0	2.19	0.0	-507.0	2022-07-21 19:12:00.152408
45	853.38	33	25	24.0	2.77	0.0	-520.0	2022-07-21 19:12:01.136069
46	854.62	30	27	20.0	2.33	0.0	-501.0	2022-07-21 19:12:02.133300
47	832.72	30	27	20.0	2.39	0.0	-488.0	2022-07-21 19:12:03.132613
48	835.48	33	27	20.0	2.54	0.0	-489.0	2022-07-21 19:12:04.130873
49	836.5	28	27	20.0	2.4	0.0	-490.0	2022-07-21 19:12:05.152989
50	837.66	28	24	24.0	2.52	0.0	-521.0	2022-07-21 19:12:06.153598
51	851.63	43	24	26.0	2.63	0.0	-529.0	2022-07-21 19:12:07.138833
52	841.52	33	24	22.0	2.46	0.0	-523.0	2022-07-21 19:12:08.153825
53	861.36	28	26	22.0	2.36	0.0	-515.0	2022-07-21 19:12:09.152086
54	848.03	31	26	22.0	2.26	0.0	-507.0	2022-07-21 19:12:10.146307
55	837.24	32	26	20.0	2.38	0.0	-500.0	2022-07-21 19:12:11.153942
56	837.85	34	26	24.0	2.71	0.0	-501.0	2022-07-21 19:12:12.150378
57	805.3	57	22	50.0	2.92	0.0	-521.0	2022-07-21 19:12:13.204478
58	880.75	45	22	28.0	2.94	0.0	-570.0	2022-07-21 19:12:14.260435
59	887.03	37	22	16.0	2.27	0.0	-574.0	2022-07-21 19:12:15.144296
60	866.79	22	24	18.0	2.42	0.0	-539.0	2022-07-21 19:12:16.153243
61	849.12	33	24	18.0	2.65	0.0	-528.0	2022-07-21 19:12:17.160133
62	848.45	32	24	22.0	2.26	0.0	-527.0	2022-07-21 19:12:18.160017
63	843.23	29	24	18.0	2.62	0.0	-524.0	2022-07-21 19:12:19.144503
64	824.86	44	19	32.0	2.88	0.0	-566.0	2022-07-21 19:12:20.162695
65	862.34	46	19	20.0	2.69	0.0	-592.0	2022-07-21 19:12:21.180626
