	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	849	1	49.0	6.18	2.243246426228037e-05	-49.0	2022-07-23 14:02:24.647432
1	50.0	924	1	124.5	6.81	0.0	-49.0	2022-07-23 14:02:25.592119
2	50.0	975	1	157.5	7.04	0.0	-49.0	2022-07-23 14:02:26.576660
3	45.0	1007	1	165.5	7.05	0.0	-44.0	2022-07-23 14:02:27.589948
4	80.0	1719	2	165.0	5.37	0.0	-77.0	2022-07-23 14:02:28.584723
5	95.0	1821	2	207.7	5.57	0.0	-91.0	2022-07-23 14:02:29.585223
6	95.0	1901	2	227.0	5.59	0.0	-91.0	2022-07-23 14:02:30.580224
7	100.0	2610	4	186.5	4.46	0.0	-92.0	2022-07-23 14:02:31.584795
8	190.0	3349	4	232.4	4.04	0.0	-176.0	2022-07-23 14:02:32.616172
9	190.0	3297	4	256.4	4.41	0.0	-176.0	2022-07-23 14:02:33.596283
10	190.0	3412	4	267.6	4.28	0.0	-176.0	2022-07-23 14:02:34.628771
11	300.0	6609	10	192.9	3.11	0.0	-246.0	2022-07-23 14:02:35.621503
12	440.0	6853	10	245.3	3.37	0.0	-361.0	2022-07-23 14:02:36.661042
13	440.0	5280	10	276.6	4.04	2.7888557324929582e-05	-361.0	2022-07-23 14:02:37.620615
14	418.18	5430	10	293.5	4.13	0.0	-343.0	2022-07-23 14:02:38.620931
15	660.0	6165	16	263.5	4.39	0.0	-481.0	2022-07-23 14:02:39.617039
16	705.0	5803	16	273.7	4.22	0.0	-514.0	2022-07-23 14:02:40.620795
17	715.0	6223	16	283.9	3.75	0.0	-521.0	2022-07-23 14:02:41.673081
18	788.93	1897	24	246.8	9.57	6.070079062779793e-05	-490.0	2022-07-23 14:02:42.637407
19	930.54	1234	24	250.7	12.21	0.0	-579.0	2022-07-23 14:02:43.629783
20	907.72	1272	24	252.8	12.21	0.0	-564.0	2022-07-23 14:02:44.657365
21	887.32	1174	21	252.8	12.43	0.0	-585.0	2022-07-23 14:02:45.669422
22	941.61	419	29	226.1	13.31	0.0	-530.0	2022-07-23 14:02:46.653141
23	902.39	398	29	226.1	13.69	0.0	-508.0	2022-07-23 14:02:47.629012
24	902.54	408	29	226.1	13.9	0.0	-508.0	2022-07-23 14:02:48.653108
25	914.87	410	28	192.5	16.16	3.532570298148933e-05	-525.0	2022-07-23 14:02:49.651513
26	902.46	413	28	192.5	15.76	0.0	-518.0	2022-07-23 14:02:50.653406
27	912.54	425	28	192.5	15.91	0.0	-524.0	2022-07-23 14:02:51.665358
28	902.39	474	21	192.5	15.57	0.0	-595.0	2022-07-23 14:02:52.669311
29	894.8	374	24	192.5	16.04	0.0	-556.0	2022-07-23 14:02:53.673233
30	917.83	416	24	192.5	16.04	0.0	-571.0	2022-07-23 14:02:54.656941
31	882.17	404	24	192.5	16.04	0.0	-548.0	2022-07-23 14:02:55.733348
32	923.96	372	21	192.5	15.81	0.0	-610.0	2022-07-23 14:02:56.661917
33	826.27	405	21	204.1	14.44	0.0	-545.0	2022-07-23 14:02:57.641132
34	820.0	1250	21	235.5	12.29	1.825833721322999e-06	-541.0	2022-07-23 14:02:58.646794
35	904.76	1312	21	285.5	10.31	-3.923979438347743e-05	-597.0	2022-07-23 14:02:59.637235
36	775.0	3037	17	323.8	6.52	0.0	-553.0	2022-07-23 14:03:00.709336
37	770.0	12706	17	335.1	2.72	0.0	-550.0	2022-07-23 14:03:01.653110
38	745.0	7084	17	352.4	4.02	0.0	-532.0	2022-07-23 14:03:02.673160
39	740.0	6902	18	364.1	4.37	0.0	-518.0	2022-07-23 14:03:03.673116
40	805.0	5201	18	378.2	5.31	0.0	-564.0	2022-07-23 14:03:04.685243
41	765.0	6709	18	393.8	4.36	0.0	-536.0	2022-07-23 14:03:05.681169
42	765.0	6325	18	400.1	4.5	0.0	-536.0	2022-07-23 14:03:06.661112
43	839.99	2376	20	372.0	8.04	0.0	-565.0	2022-07-23 14:03:07.682388
44	845.01	8926	20	374.7	3.93	0.0	-569.0	2022-07-23 14:03:08.681248
45	840.0	3031	20	376.2	6.42	0.0	-565.0	2022-07-23 14:03:09.677209
46	860.0	5847	20	386.2	6.66	0.0	-579.0	2022-07-23 14:03:10.665060
47	929.82	1191	23	350.9	12.71	1.281541951275775e-05	-590.0	2022-07-23 14:03:11.669304
48	925.0	1320	23	350.9	11.93	0.0	-587.0	2022-07-23 14:03:12.678136
49	920.0	1102	23	350.9	13.19	0.0	-583.0	2022-07-23 14:03:13.675230
50	928.77	1091	27	287.4	16.22	3.873266713145867e-05	-544.0	2022-07-23 14:03:14.690053
51	924.24	1307	27	287.4	15.11	0.0	-541.0	2022-07-23 14:03:15.665229
52	944.97	1163	27	287.4	15.85	1.2962770921912268e-05	-553.0	2022-07-23 14:03:16.677359
53	915.06	1317	21	287.4	15.69	2.555192150449714e-05	-604.0	2022-07-23 14:03:17.673548
54	941.88	617	26	276.9	15.69	0.0	-563.0	2022-07-23 14:03:18.689252
55	925.06	464	26	276.9	16.34	0.0	-553.0	2022-07-23 14:03:19.692867
56	914.76	552	26	276.9	16.2	0.0	-547.0	2022-07-23 14:03:20.725277
57	932.57	332	27	309.8	16.45	0.0	-546.0	2022-07-23 14:03:21.679002
58	909.94	345	27	309.8	16.64	0.0	-533.0	2022-07-23 14:03:22.677104
59	899.88	374	27	309.8	16.13	0.0	-527.0	2022-07-23 14:03:23.677023
60	899.98	342	21	309.8	16.18	0.0	-594.0	2022-07-23 14:03:24.677208
61	910.52	342	26	309.8	16.63	0.0	-544.0	2022-07-23 14:03:25.698398
62	890.06	284	26	309.8	16.61	0.0	-532.0	2022-07-23 14:03:26.701053
63	905.84	334	26	309.8	16.27	0.0	-541.0	2022-07-23 14:03:27.670086
64	916.71	409	27	256.3	18.67	0.0	-537.0	2022-07-23 14:03:28.685117
65	899.88	284	27	256.3	18.51	0.0	-527.0	2022-07-23 14:03:29.681223
66	900.54	377	27	256.3	18.54	0.0	-528.0	2022-07-23 14:03:30.697609
67	915.12	355	21	256.3	18.58	0.0	-604.0	2022-07-23 14:03:31.699861
68	901.91	393	29	236.7	19.18	4.4519633158222776e-05	-507.0	2022-07-23 14:03:32.681258
69	905.14	305	29	236.7	19.41	0.0	-510.0	2022-07-23 14:03:33.677269
70	910.14	307	29	236.7	19.97	0.0	-513.0	2022-07-23 14:03:34.677181
71	905.09	255	27	236.7	19.36	0.0	-530.0	2022-07-23 14:03:35.697252
72	894.67	361	27	236.7	19.56	0.0	-524.0	2022-07-23 14:03:36.694241
73	915.14	405	27	236.7	19.26	0.0	-536.0	2022-07-23 14:03:37.684788
74	895.14	360	27	236.7	19.15	0.0	-524.0	2022-07-23 14:03:38.693516
75	904.83	305	25	236.7	19.57	0.0	-552.0	2022-07-23 14:03:39.704975
76	915.14	247	25	236.7	19.68	0.0	-558.0	2022-07-23 14:03:40.689573
77	885.09	105	25	239.5	19.94	0.0	-539.0	2022-07-23 14:03:41.705161
78	899.67	74	22	239.5	20.24	0.0	-582.0	2022-07-23 14:03:42.705359
79	875.14	146	22	239.5	19.62	0.0	-566.0	2022-07-23 14:03:43.701795
80	883.63	303	22	236.7	19.02	4.359473462795163e-06	-572.0	2022-07-23 14:03:44.726624
81	875.14	365	22	236.7	19.3	0.0	-566.0	2022-07-23 14:03:45.704958
82	860.23	523	18	254.4	15.96	0.0	-602.0	2022-07-23 14:03:46.741141
83	835.0	456	18	307.2	14.57	-3.9956846605665884e-05	-585.0	2022-07-23 14:03:47.738931
84	860.0	443	18	399.3	10.68	0.0	-602.0	2022-07-23 14:03:48.788956
85	750.0	742	13	416.7	7.52	0.0	-580.0	2022-07-23 14:03:49.721009
86	560.0	4837	13	416.7	3.03	0.0	-433.0	2022-07-23 14:03:50.757166
87	575.0	3647	13	416.7	3.6	0.0	-444.0	2022-07-23 14:03:51.709012
88	565.0	2763	13	416.7	4.78	0.0	-437.0	2022-07-23 14:03:52.765056
89	600.0	2221	14	416.7	4.67	4.2865103519225e-05	-454.0	2022-07-23 14:03:53.761070
90	580.0	2648	14	416.7	4.09	0.0	-440.0	2022-07-23 14:03:54.758820
91	605.0	2237	14	452.7	5.23	0.0	-459.0	2022-07-23 14:03:55.733005
92	630.0	2160	16	452.7	5.82	0.0	-459.0	2022-07-23 14:03:56.716925
93	720.0	1864	16	484.0	5.69	0.00031113876789047915	-522.0	2022-07-23 14:03:57.712686
94	670.0	2196	16	484.0	4.8	0.0	-488.0	2022-07-23 14:03:58.733015
95	720.0	2980	16	484.0	3.87	0.0	-524.0	2022-07-23 14:03:59.716832
96	759.75	1558	22	484.0	5.79	0.0	-491.0	2022-07-23 14:04:00.745001
97	750.0	3075	22	484.0	4.3	0.0	-485.0	2022-07-23 14:04:01.725179
98	765.0	1243	22	484.0	6.19	0.0	-495.0	2022-07-23 14:04:02.746718
99	753.18	2650	21	424.0	4.91	8.850340738118418e-05	-496.0	2022-07-23 14:04:03.737034
100	766.63	3446	21	484.0	3.36	-8.758868354208637e-05	-506.0	2022-07-23 14:04:04.724880
101	681.82	3521	21	484.0	3.94	0.0	-450.0	2022-07-23 14:04:05.732966
102	760.0	935	21	484.0	6.77	0.0	-501.0	2022-07-23 14:04:06.724870
103	769.73	1639	22	484.0	4.88	0.0	-498.0	2022-07-23 14:04:07.753250
104	745.0	1919	22	484.0	6.04	0.0	-482.0	2022-07-23 14:04:08.721044
105	765.0	2088	22	484.0	4.77	0.0	-495.0	2022-07-23 14:04:09.797040
106	755.0	3411	17	484.0	4.17	0.0	-539.0	2022-07-23 14:04:10.749520
107	836.2	1642	24	431.8	6.56	0.0	-520.0	2022-07-23 14:04:11.732906
108	800.0	1081	24	431.8	7.72	0.0	-497.0	2022-07-23 14:04:12.765325
109	790.0	2189	24	431.8	5.81	0.0	-491.0	2022-07-23 14:04:13.748942
110	876.46	179	27	374.7	13.15	0.0	-513.0	2022-07-23 14:04:14.760885
111	892.56	192	27	374.7	13.35	0.0	-523.0	2022-07-23 14:04:15.765204
112	898.34	189	27	374.7	13.48	0.0	-526.0	2022-07-23 14:04:16.772896
113	896.7	180	21	374.7	12.93	0.0	-592.0	2022-07-23 14:04:17.818119
114	934.34	190	28	374.7	13.95	0.0	-537.0	2022-07-23 14:04:18.769071
115	922.2	256	28	374.7	12.34	0.0	-530.0	2022-07-23 14:04:19.748773
116	884.81	161	28	374.7	13.71	0.0	-508.0	2022-07-23 14:04:20.793205
117	941.34	165	28	374.7	14.29	0.0	-541.0	2022-07-23 14:04:21.757063
118	894.6	168	28	374.7	14.21	0.0	-514.0	2022-07-23 14:04:22.755627
119	899.78	181	28	374.7	14.22	0.0	-517.0	2022-07-23 14:04:23.764947
120	904.43	145	21	374.7	15.47	0.0	-597.0	2022-07-23 14:04:24.764954
121	933.77	137	27	374.7	15.31	0.0	-547.0	2022-07-23 14:04:25.771765
122	895.89	179	27	374.7	14.57	0.0	-525.0	2022-07-23 14:04:26.774627
123	892.27	159	27	374.7	13.73	0.0	-523.0	2022-07-23 14:04:27.767366
124	927.61	173	28	374.7	13.68	0.0	-533.0	2022-07-23 14:04:28.793027
125	904.26	119	28	374.7	15.04	0.0	-519.0	2022-07-23 14:04:29.773120
126	898.88	186	28	374.7	13.12	0.0	-516.0	2022-07-23 14:04:30.760779
127	885.0	166	21	374.7	14.22	0.0	-584.0	2022-07-23 14:04:31.781275
128	909.11	219	28	374.7	13.34	0.0	-522.0	2022-07-23 14:04:32.793565
129	897.72	165	28	374.7	14.18	0.0	-516.0	2022-07-23 14:04:33.761379
130	907.2	268	28	374.7	13.87	0.0	-521.0	2022-07-23 14:04:34.789355
131	908.67	188	28	374.7	13.46	0.0	-522.0	2022-07-23 14:04:35.789064
132	909.67	139	28	374.7	15.25	0.0	-522.0	2022-07-23 14:04:36.769044
133	885.16	209	28	374.7	12.79	0.0	-508.0	2022-07-23 14:04:37.810368
134	907.46	148	28	374.7	14.09	0.0	-521.0	2022-07-23 14:04:38.777168
135	906.91	166	28	374.7	13.53	0.0	-521.0	2022-07-23 14:04:39.789124
136	917.04	174	28	374.7	14.16	0.0	-527.0	2022-07-23 14:04:40.765035
137	887.64	164	28	374.7	14.45	0.0	-510.0	2022-07-23 14:04:41.777039
138	902.21	165	27	374.7	14.34	0.0	-529.0	2022-07-23 14:04:42.781348
139	897.47	172	27	374.7	13.83	0.0	-526.0	2022-07-23 14:04:43.813367
140	915.56	130	27	374.7	14.81	0.0	-536.0	2022-07-23 14:04:44.797316
141	894.73	173	27	374.7	14.88	0.0	-524.0	2022-07-23 14:04:45.789394
142	902.55	165	25	290.8	14.39	0.00025265285497726126	-548.0	2022-07-23 14:04:46.781341
143	884.13	215	25	389.3	10.22	-0.0002602472348731295	-541.0	2022-07-23 14:04:47.789289
144	874.27	173	25	532.0	11.12	0.0	-533.0	2022-07-23 14:04:48.793252
145	890.65	187	22	532.0	10.2	0.0	-576.0	2022-07-23 14:04:49.805438
146	806.1	652	20	513.0	8.32	5.3622988467645105e-06	-542.0	2022-07-23 14:04:50.784895
147	857.31	1927	20	412.3	7.93	1.3214506682135546e-05	-577.0	2022-07-23 14:04:51.808607
148	870.0	4164	20	415.9	5.82	0.0	-585.0	2022-07-23 14:04:52.823382
149	800.0	5560	18	467.5	4.49	0.0	-560.0	2022-07-23 14:04:53.797180
150	765.0	5569	18	457.3	4.47	0.0007286763692222857	-530.0	2022-07-23 14:04:54.785243
151	775.0	6642	18	468.1	3.99	0.0	-543.0	2022-07-23 14:04:55.833021
152	775.0	9357	18	468.1	3.53	0.0	-543.0	2022-07-23 14:04:56.829296
153	810.0	4502	19	444.5	5.5	0.0	-556.0	2022-07-23 14:04:57.829153
154	810.0	4773	19	452.4	5.53	0.0	-556.0	2022-07-23 14:04:58.797201
155	830.0	4524	19	464.9	6.1	0.0	-570.0	2022-07-23 14:04:59.832475
156	819.82	4259	21	417.6	5.85	5.352459455119628e-05	-540.0	2022-07-23 14:05:00.813165
157	810.0	3504	21	417.6	6.85	0.0	-534.0	2022-07-23 14:05:01.810816
158	835.0	4463	21	417.6	6.22	0.0	-551.0	2022-07-23 14:05:02.801064
159	820.0	6499	19	419.2	5.93	0.0	-563.0	2022-07-23 14:05:03.817148
