	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	748.71	91	22	202.0	2.3	0.0	-484.0	2022-07-23 12:46:52.569721
1	930.31	37	22	34.0	2.93	0.0	-602.0	2022-07-23 12:46:53.540706
2	883.52	40	22	34.0	2.21	0.0	-571.0	2022-07-23 12:46:54.524892
3	854.42	42	22	30.0	2.31	0.0	-553.0	2022-07-23 12:46:55.529953
4	395.49	613	7	198.0	1.2	0.0	-344.0	2022-07-23 12:46:56.548777
5	281.82	460	7	204.0	1.98	0.0	-245.0	2022-07-23 12:46:57.577177
6	320.0	810	7	198.0	1.3	0.0	-279.0	2022-07-23 12:46:58.560768
7	270.0	903	4	188.0	1.28	0.0	-249.0	2022-07-23 12:46:59.528372
8	190.0	588	4	188.0	1.22	0.0	-176.0	2022-07-23 12:47:00.632854
9	190.0	871	4	250.0	1.48	0.0	-176.0	2022-07-23 12:47:01.576811
10	185.0	347	4	188.0	1.94	0.0	-171.0	2022-07-23 12:47:02.553284
11	175.0	881	4	190.0	1.29	0.0	-162.0	2022-07-23 12:47:03.524536
12	699.97	38	21	46.0	3.66	0.0	-462.0	2022-07-23 12:47:04.588850
13	930.78	40	21	36.0	3.15	0.0	-614.0	2022-07-23 12:47:05.554615
14	871.03	40	21	34.0	2.94	0.0	-575.0	2022-07-23 12:47:06.541070
15	856.58	37	21	34.0	2.92	0.0	-565.0	2022-07-23 12:47:07.603602
16	872.69	29	27	24.0	2.34	0.0	-511.0	2022-07-23 12:47:08.537063
17	847.92	29	27	24.0	2.39	0.0	-497.0	2022-07-23 12:47:09.533921
18	831.96	29	27	24.0	2.47	0.0	-487.0	2022-07-23 12:47:10.540057
19	841.15	35	27	24.0	2.46	0.0	-493.0	2022-07-23 12:47:11.546343
20	813.82	37	22	30.0	2.34	0.0	-526.0	2022-07-23 12:47:12.540822
21	859.62	46	22	34.0	3.12	0.0	-556.0	2022-07-23 12:47:13.536879
22	848.68	35	22	34.0	2.99	0.0	-549.0	2022-07-23 12:47:14.544830
23	858.87	39	22	30.0	2.33	0.0	-556.0	2022-07-23 12:47:15.576543
24	833.45	48	18	40.0	3.24	0.0	-584.0	2022-07-23 12:47:16.576999
25	859.63	42	18	36.0	3.15	0.0	-602.0	2022-07-23 12:47:17.538108
26	868.13	47	18	40.0	3.19	0.0	-608.0	2022-07-23 12:47:18.585044
27	857.14	46	18	36.0	2.73	0.0	-600.0	2022-07-23 12:47:19.590944
28	849.44	53	17	40.0	3.12	0.0	-607.0	2022-07-23 12:47:20.580876
29	765.31	128	17	190.0	6.35	0.0	-547.0	2022-07-23 12:47:21.607510
30	735.0	427	17	204.0	1.81	0.0	-525.0	2022-07-23 12:47:22.664568
31	685.0	42	17	154.0	3.36	0.0	-489.0	2022-07-23 12:47:23.565002
32	770.0	237	17	180.0	4.52	0.0	-550.0	2022-07-23 12:47:24.592674
33	745.0	286	17	178.0	2.76	0.0	-532.0	2022-07-23 12:47:25.585084
34	999.08	19	32	12.0	2.24	0.0	-530.0	2022-07-23 12:47:26.529946
35	830.24	26	32	10.0	2.35	0.0	-441.0	2022-07-23 12:47:27.530736
