	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	791	1	60.0	0.64	0.0	-49.0	2022-07-23 14:56:51.073143
1	50.0	860	1	248.0	2.12	0.0	-49.0	2022-07-23 14:56:52.073046
2	50.0	883	1	394.0	2.53	0.0	-49.0	2022-07-23 14:56:53.088731
3	50.0	851	1	394.0	2.82	0.0	-49.0	2022-07-23 14:56:54.080624
4	105.0	2618	3	227.7	2.08	0.0	-99.0	2022-07-23 14:56:55.072723
5	140.0	680	3	305.0	3.73	0.0	-132.0	2022-07-23 14:56:56.072327
6	145.0	2601	3	370.3	2.36	0.0	-137.0	2022-07-23 14:56:57.121650
7	135.0	1820	3	376.3	3.69	0.0	-127.0	2022-07-23 14:56:58.084713
8	145.0	2018	3	390.3	2.97	0.0	-137.0	2022-07-23 14:56:59.124664
9	145.0	2609	3	411.0	3.27	0.0	-137.0	2022-07-23 14:57:00.088286
10	150.0	2651	3	411.0	3.23	0.0	-141.0	2022-07-23 14:57:01.073007
11	180.0	4080	5	311.6	2.71	0.0	-163.0	2022-07-23 14:57:02.090711
12	235.0	3503	5	358.4	2.69	0.0	-213.0	2022-07-23 14:57:03.092793
13	245.0	4038	5	379.2	2.55	0.0	-222.0	2022-07-23 14:57:04.116795
14	230.0	3666	5	386.8	3.19	0.0	-208.0	2022-07-23 14:57:05.092740
15	320.0	3759	7	331.1	3.32	0.0	-279.0	2022-07-23 14:57:06.164822
16	310.0	6034	7	369.9	2.69	0.0	-270.0	2022-07-23 14:57:07.117534
17	330.0	5305	7	385.1	3.18	0.0	-287.0	2022-07-23 14:57:08.123534
18	340.0	5404	9	330.2	3.05	0.0	-284.0	2022-07-23 14:57:09.152453
19	400.0	4606	9	352.6	3.4	0.0	-335.0	2022-07-23 14:57:10.133227
20	420.0	5702	9	372.4	3.6	0.0	-351.0	2022-07-23 14:57:11.161069
21	405.0	7784	9	381.6	2.87	0.0	-339.0	2022-07-23 14:57:12.108896
22	440.0	8156	10	362.7	2.9	0.0	-361.0	2022-07-23 14:57:13.194912
23	445.0	7654	10	372.8	3.2	0.0	-365.0	2022-07-23 14:57:14.108902
24	445.0	8506	10	382.2	2.81	0.0	-365.0	2022-07-23 14:57:15.120893
25	485.0	5819	12	346.9	3.69	0.0	-382.0	2022-07-23 14:57:16.145247
26	525.0	6041	12	362.3	3.73	0.0	-414.0	2022-07-23 14:57:17.160883
27	535.0	5872	12	370.8	3.67	0.0	-422.0	2022-07-23 14:57:18.120984
28	535.0	4190	12	376.5	4.77	0.0	-422.0	2022-07-23 14:57:19.173152
29	605.0	3033	14	351.8	5.86	0.0	-459.0	2022-07-23 14:57:20.116715
30	595.0	7132	14	359.8	3.56	0.0	-451.0	2022-07-23 14:57:21.121055
31	615.0	6552	14	363.5	3.77	0.0	-466.0	2022-07-23 14:57:22.211077
32	620.0	8458	16	338.4	3.33	0.0	-452.0	2022-07-23 14:57:23.190556
33	700.0	7742	16	351.4	3.63	0.0	-510.0	2022-07-23 14:57:24.136967
34	650.0	7095	16	356.6	3.81	0.0	-473.0	2022-07-23 14:57:25.173891
35	690.0	4742	16	364.4	4.7	0.0	-503.0	2022-07-23 14:57:26.157414
36	770.0	6153	19	331.5	4.77	0.0	-529.0	2022-07-23 14:57:27.188834
37	805.0	5734	19	344.6	4.41	0.0	-553.0	2022-07-23 14:57:28.208507
38	825.0	4516	19	362.5	5.31	0.0	-566.0	2022-07-23 14:57:29.132042
39	845.0	1795	21	349.4	9.36	0.0	-558.0	2022-07-23 14:57:30.149302
40	900.0	2239	21	350.7	9.34	0.0	-594.0	2022-07-23 14:57:31.149709
41	895.0	1867	21	352.9	9.12	0.0	-590.0	2022-07-23 14:57:32.172893
42	910.0	1477	21	352.9	11.16	0.0	-600.0	2022-07-23 14:57:33.169427
43	1000.0	1008	25	337.0	16.72	0.0	-610.0	2022-07-23 14:57:34.153912
44	1044.59	1061	25	338.8	16.43	0.0	-637.0	2022-07-23 14:57:35.185699
45	1024.87	1326	25	338.8	15.24	0.0	-625.0	2022-07-23 14:57:36.145393
46	957.2	1202	27	314.9	14.72	0.0	-561.0	2022-07-23 14:57:37.110375
47	884.6	249	27	288.8	16.67	0.0	-518.0	2022-07-23 14:57:38.108991
48	889.78	243	27	288.8	16.51	0.0	-521.0	2022-07-23 14:57:39.093338
49	818.25	233	27	288.8	16.66	0.0	-479.0	2022-07-23 14:57:40.113383
50	860.02	1249	22	320.4	13.5	0.0	-556.0	2022-07-23 14:57:41.117375
51	889.62	1017	22	347.7	13.21	0.0	-575.0	2022-07-23 14:57:42.109698
52	895.14	1160	22	347.7	12.92	0.0	-579.0	2022-07-23 14:57:43.111250
53	902.83	1063	24	320.1	13.15	0.0	-561.0	2022-07-23 14:57:44.106774
54	911.02	1185	24	325.3	13.79	0.0	-566.0	2022-07-23 14:57:45.117363
55	885.39	1209	24	327.6	13.74	0.0	-550.0	2022-07-23 14:57:46.101637
56	920.78	1302	24	331.2	14.89	0.0	-572.0	2022-07-23 14:57:47.121333
57	845.35	782	20	357.8	20.6	0.0	-569.0	2022-07-23 14:57:48.121296
58	904.93	1119	20	357.8	12.56	0.0	-609.0	2022-07-23 14:57:49.132228
59	890.08	792	20	357.8	12.98	0.0	-599.0	2022-07-23 14:57:50.129057
60	877.05	912	22	327.0	15.68	0.0	-567.0	2022-07-23 14:57:51.121245
61	937.54	838	22	354.1	19.75	0.0	-606.0	2022-07-23 14:57:52.149105
62	880.02	865	22	395.9	25.2	0.0	-569.0	2022-07-23 14:57:53.155470
