	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	0.0	97	0	116.0	17.33	0.0	-0.0	2022-07-22 16:35:47.826940
1	1021.51	26	30	22.0	2.82	0.0	-564.0	2022-07-22 16:35:48.772301
2	824.26	28	30	22.0	2.69	0.0	-455.0	2022-07-22 16:35:49.748182
3	829.68	26	30	18.0	1.87	0.0	-458.0	2022-07-22 16:35:50.749251
4	641.15	132	8	112.0	2.82	0.0	-547.0	2022-07-22 16:35:51.791686
5	365.0	484	8	180.0	1.15	0.0	-312.0	2022-07-22 16:35:52.812843
6	360.0	836	8	186.0	1.3	0.0	-307.0	2022-07-22 16:35:53.848467
7	360.0	295	8	204.0	3.36	0.0	-307.0	2022-07-22 16:35:54.792970
8	640.0	754	15	312.0	1.37	0.0	-476.0	2022-07-22 16:35:55.803903
9	660.0	163	15	204.0	2.48	0.0	-490.0	2022-07-22 16:35:56.799037
10	645.0	859	15	184.0	1.33	0.0	-479.0	2022-07-22 16:35:57.888685
11	650.0	654	15	182.0	1.95	0.0	-483.0	2022-07-22 16:35:58.824713
12	635.0	466	15	184.0	2.55	0.0	-472.0	2022-07-22 16:35:59.781344
13	1001.84	11	30	14.0	3.4	0.0	-553.0	2022-07-22 16:36:00.766826
14	835.62	12	30	14.0	3.37	0.0	-461.0	2022-07-22 16:36:01.763245
15	833.48	14	30	12.0	3.44	0.0	-460.0	2022-07-22 16:36:02.760586
16	821.35	13	30	12.0	3.56	0.0	-453.0	2022-07-22 16:36:03.784468
17	845.72	14	30	12.0	3.42	0.0	-467.0	2022-07-22 16:36:04.759562
18	830.04	16	30	14.0	3.4	0.0	-458.0	2022-07-22 16:36:05.763038
19	829.55	14	30	14.0	3.35	0.0	-458.0	2022-07-22 16:36:06.761460
20	829.91	14	30	20.0	3.39	0.0	-458.0	2022-07-22 16:36:07.764934
21	849.04	12	30	20.0	3.64	0.0	-469.0	2022-07-22 16:36:08.764226
22	835.43	14	30	20.0	3.34	0.0	-461.0	2022-07-22 16:36:09.762247
23	838.87	11	30	20.0	3.4	0.0	-463.0	2022-07-22 16:36:10.763345
24	833.7	17	30	20.0	3.67	0.0	-460.0	2022-07-22 16:36:11.780370
25	693.9	25	15	144.0	3.99	0.0	-516.0	2022-07-22 16:36:12.895237
26	670.0	82	15	182.0	11.99	0.0	-498.0	2022-07-22 16:36:13.852980
27	645.0	259	15	188.0	3.49	0.0	-479.0	2022-07-22 16:36:14.906017
28	635.0	292	15	176.0	3.19	0.0	-472.0	2022-07-22 16:36:15.799973
29	650.0	456	15	206.0	1.88	0.0	-483.0	2022-07-22 16:36:16.804738
30	640.0	623	15	184.0	1.86	0.0	-476.0	2022-07-22 16:36:17.924640
31	670.0	152	15	104.0	2.71	0.0	-498.0	2022-07-22 16:36:18.800695
32	655.0	147	15	108.0	3.31	0.0	-487.0	2022-07-22 16:36:19.864700
33	655.0	241	15	182.0	3.11	0.0	-487.0	2022-07-22 16:36:20.803858
