	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	50.0	882	1	92.0	0.93	0.0	-49.0	2022-07-23 16:58:48.487300
1	50.0	781	1	244.0	2.36	0.0	-49.0	2022-07-23 16:58:49.461081
2	50.0	845	1	299.0	2.06	0.0	-49.0	2022-07-23 16:58:50.460864
3	50.0	854	1	357.0	3.01	0.0	-49.0	2022-07-23 16:58:51.456627
4	105.0	2111	3	228.0	2.3	0.0	-99.0	2022-07-23 16:58:52.473744
5	135.0	2446	3	306.0	2.73	0.0	-127.0	2022-07-23 16:58:53.484905
6	145.0	2581	3	337.7	2.77	8.266512358435976e-05	-137.0	2022-07-23 16:58:54.477054
7	140.0	2627	3	358.0	2.68	0.0	-132.0	2022-07-23 16:58:55.461370
8	145.0	2650	3	364.0	3.01	0.0	-137.0	2022-07-23 16:58:56.540880
9	140.0	2681	3	371.3	2.66	0.0	-132.0	2022-07-23 16:58:57.473479
10	150.0	2076	3	391.7	5.79	0.0	-141.0	2022-07-23 16:58:58.588974
11	180.0	4364	5	293.0	2.39	0.0	-163.0	2022-07-23 16:58:59.465029
12	240.0	4395	5	341.6	2.6	0.0	-217.0	2022-07-23 16:59:00.537046
13	235.0	4332	5	355.4	2.81	0.0	-213.0	2022-07-23 16:59:01.488808
14	240.0	3169	5	376.2	3.24	0.0	-217.0	2022-07-23 16:59:02.505498
15	310.0	4593	7	333.4	2.56	0.0	-270.0	2022-07-23 16:59:03.500914
16	330.0	6060	7	355.4	2.76	0.0	-287.0	2022-07-23 16:59:04.490349
17	320.0	5250	7	374.6	3.15	0.0	-279.0	2022-07-23 16:59:05.526288
18	360.0	5856	9	320.3	2.68	0.0	-301.0	2022-07-23 16:59:06.509112
19	400.0	4515	9	345.7	3.62	0.0	-335.0	2022-07-23 16:59:07.525360
20	405.0	2977	9	360.1	5.09	0.0	-339.0	2022-07-23 16:59:08.505201
21	395.0	6065	9	370.3	2.98	0.0	-331.0	2022-07-23 16:59:09.509055
