	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	25.0	473	1	194.0	2.07	0.0	-25.0	2022-07-23 14:47:15.633357
1	50.0	673	1	192.0	1.1	0.0	-49.0	2022-07-23 14:47:16.636625
2	50.0	564	1	194.0	1.31	0.0	-49.0	2022-07-23 14:47:17.664652
3	50.0	661	1	194.0	1.22	0.0	-49.0	2022-07-23 14:47:18.660073
4	255.0	6378	9	204.0	2.08	0.0	-213.0	2022-07-23 14:47:19.764912
5	415.0	4580	9	193.1	1.97	0.0	-347.0	2022-07-23 14:47:20.677167
6	400.0	4608	9	192.0	2.06	0.0	-335.0	2022-07-23 14:47:21.680049
7	395.0	4635	9	191.3	2.27	0.0	-331.0	2022-07-23 14:47:22.681017
8	410.0	4674	9	193.1	2.15	0.0	-343.0	2022-07-23 14:47:23.701100
9	415.0	4910	9	192.7	1.74	0.0	-347.0	2022-07-23 14:47:24.754678
10	395.0	5533	9	202.4	1.67	0.0	-331.0	2022-07-23 14:47:25.701048
11	395.0	5770	9	193.8	1.63	0.0	-331.0	2022-07-23 14:47:26.700887
12	380.0	3586	9	198.4	2.68	0.0	-318.0	2022-07-23 14:47:27.705644
13	415.0	5965	10	190.6	1.91	0.0	-340.0	2022-07-23 14:47:28.687093
14	445.0	4074	10	215.8	2.88	0.0	-365.0	2022-07-23 14:47:29.664659
15	445.0	4788	10	224.6	2.08	0.0	-365.0	2022-07-23 14:47:30.744897
16	445.0	6644	10	200.2	1.52	0.0	-365.0	2022-07-23 14:47:31.664645
17	450.0	6155	10	193.2	2.12	0.0	-369.0	2022-07-23 14:47:32.708577
18	435.0	5155	10	194.0	2.18	0.0	-357.0	2022-07-23 14:47:33.720820
19	605.0	7260	18	181.7	2.73	0.0	-424.0	2022-07-23 14:47:34.721137
20	770.0	5875	18	194.3	3.48	0.0	-539.0	2022-07-23 14:47:35.713695
21	785.0	7063	18	192.4	2.02	0.0	-550.0	2022-07-23 14:47:36.729244
22	790.0	3934	18	171.7	2.98	0.0	-553.0	2022-07-23 14:47:37.725061
23	775.0	5255	18	188.4	3.26	0.0	-543.0	2022-07-23 14:47:38.733151
24	775.0	8657	18	178.3	1.91	0.0	-543.0	2022-07-23 14:47:39.721212
25	955.11	1389	32	34.3	2.85	0.0	-507.0	2022-07-23 14:47:40.673493
26	862.03	1347	32	40.0	2.88	0.0	-457.0	2022-07-23 14:47:41.700866
27	835.41	1005	32	35.0	3.22	0.0	-443.0	2022-07-23 14:47:42.693592
28	857.52	1217	32	40.8	3.02	0.0	-455.0	2022-07-23 14:47:43.681588
29	826.98	1224	25	58.8	2.86	0.0	-504.0	2022-07-23 14:47:44.686741
30	867.98	1164	25	64.7	4.23	0.0	-529.0	2022-07-23 14:47:45.693412
31	839.34	1531	25	67.1	3.05	0.0	-512.0	2022-07-23 14:47:46.724004
32	873.28	2003	25	88.5	3.26	0.0	-532.0	2022-07-23 14:47:47.711629
33	886.84	1108	25	58.6	4.01	0.0	-541.0	2022-07-23 14:47:48.689347
34	853.46	1295	22	85.3	3.47	0.0	-552.0	2022-07-23 14:47:49.702992
35	881.53	1428	22	70.2	3.43	0.0	-570.0	2022-07-23 14:47:50.725678
36	854.33	1870	22	95.3	2.68	0.0	-553.0	2022-07-23 14:47:51.689225
37	886.38	2008	22	94.4	2.76	0.0	-573.0	2022-07-23 14:47:52.721655
38	903.2	1486	22	83.7	3.42	0.0	-584.0	2022-07-23 14:47:53.777548
39	870.12	1894	22	90.4	2.92	0.0	-563.0	2022-07-23 14:47:54.769370
40	872.41	1813	22	92.4	3.43	0.0	-564.0	2022-07-23 14:47:55.750452
41	913.07	927	22	54.8	4.4	0.0	-591.0	2022-07-23 14:47:56.721482
42	875.56	1589	22	73.3	2.86	0.0	-566.0	2022-07-23 14:47:57.765525
43	879.29	982	22	68.5	5.91	0.0	-569.0	2022-07-23 14:47:58.797222
44	858.58	2206	22	96.1	3.25	0.0	-555.0	2022-07-23 14:47:59.733450
45	883.69	1666	22	87.3	3.37	0.0	-572.0	2022-07-23 14:48:00.785392
46	885.93	1658	22	72.8	2.92	0.0	-573.0	2022-07-23 14:48:01.749717
47	866.64	1447	22	73.9	3.46	0.0	-561.0	2022-07-23 14:48:02.752333
48	869.63	1416	22	67.0	3.38	0.0	-563.0	2022-07-23 14:48:03.755802
49	875.25	1496	22	84.4	3.3	0.0	-566.0	2022-07-23 14:48:04.732752
50	894.38	1705	22	80.5	3.44	0.0	-579.0	2022-07-23 14:48:05.739707
51	875.39	1081	21	67.9	4.45	0.0	-578.0	2022-07-23 14:48:06.786491
52	866.35	1764	21	95.0	2.98	0.0	-572.0	2022-07-23 14:48:07.733282
53	876.04	1376	21	94.0	4.06	0.0	-578.0	2022-07-23 14:48:08.757580
54	868.98	1825	21	92.4	3.6	0.0	-573.0	2022-07-23 14:48:09.750223
55	887.26	1483	21	84.2	3.12	0.0	-585.0	2022-07-23 14:48:10.737242
56	881.06	1732	21	103.8	3.98	0.0	-581.0	2022-07-23 14:48:11.721349
57	891.12	1066	21	58.6	4.5	0.0	-588.0	2022-07-23 14:48:12.741237
58	851.12	1773	21	74.7	2.94	0.0	-562.0	2022-07-23 14:48:13.749242
59	880.89	1200	21	95.2	5.97	0.0	-581.0	2022-07-23 14:48:14.746042
60	869.93	1829	21	86.9	2.76	0.0	-574.0	2022-07-23 14:48:15.777251
61	885.17	1802	21	74.4	3.43	0.0	-584.0	2022-07-23 14:48:16.742429
62	878.4	1253	21	58.2	3.15	0.0	-580.0	2022-07-23 14:48:17.753252
63	879.2	1854	21	74.5	2.81	0.0	-580.0	2022-07-23 14:48:18.781259
64	867.4	1380	21	57.0	3.17	0.0	-572.0	2022-07-23 14:48:19.761254
65	883.23	1284	21	71.1	4.13	0.0	-583.0	2022-07-23 14:48:20.745328
66	865.83	2384	21	96.8	2.61	0.0	-571.0	2022-07-23 14:48:21.720890
67	879.64	1777	21	87.1	3.75	0.0	-580.0	2022-07-23 14:48:22.805365
68	879.73	1539	21	77.8	3.27	0.0	-580.0	2022-07-23 14:48:23.761263
69	880.35	1841	21	86.5	3.33	0.0	-581.0	2022-07-23 14:48:24.745353
70	842.02	1231	21	56.5	3.14	0.0	-556.0	2022-07-23 14:48:25.767173
71	848.24	1493	21	77.5	3.59	1.3587325742547352e-05	-560.0	2022-07-23 14:48:26.774358
72	860.59	1864	21	97.0	2.85	0.0	-568.0	2022-07-23 14:48:27.764632
73	885.21	1963	21	86.1	3.25	0.0	-584.0	2022-07-23 14:48:28.780472
74	879.71	1509	21	72.2	3.22	0.0	-580.0	2022-07-23 14:48:29.785146
75	895.25	1366	22	58.0	2.95	0.0	-579.0	2022-07-23 14:48:30.771854
76	839.64	1624	22	82.1	3.02	2.7597626604112046e-05	-543.0	2022-07-23 14:48:31.774053
77	905.43	1166	22	57.1	3.81	0.0	-586.0	2022-07-23 14:48:32.769333
78	858.96	1486	22	70.1	4.23	0.0	-556.0	2022-07-23 14:48:33.769210
79	884.44	1242	22	58.9	3.12	0.0	-572.0	2022-07-23 14:48:34.769695
80	874.01	1641	22	69.0	2.83	0.0	-565.0	2022-07-23 14:48:35.771197
81	864.84	1217	21	62.0	3.6	0.0	-571.0	2022-07-23 14:48:36.789377
82	865.96	1196	21	69.6	4.19	0.0	-571.0	2022-07-23 14:48:37.781332
83	869.11	1834	21	82.7	2.92	0.0	-573.0	2022-07-23 14:48:38.773270
84	874.87	1676	21	66.7	2.79	0.0	-577.0	2022-07-23 14:48:39.785435
85	888.95	1514	21	76.6	3.26	0.0	-587.0	2022-07-23 14:48:40.794972
86	876.37	1435	21	86.7	4.36	0.0	-578.0	2022-07-23 14:48:41.773623
87	875.33	1764	21	95.5	3.3	0.0	-578.0	2022-07-23 14:48:42.785177
88	884.0	1549	21	91.8	3.96	0.0	-583.0	2022-07-23 14:48:43.808161
89	875.14	1843	21	73.0	3.24	0.0	-577.0	2022-07-23 14:48:44.809719
90	901.23	1061	21	52.4	3.07	0.0	-595.0	2022-07-23 14:48:45.788494
91	860.0	1601	21	83.0	2.93	0.0	-567.0	2022-07-23 14:48:46.797251
92	923.89	1537	21	68.7	2.67	0.0	-610.0	2022-07-23 14:48:47.777208
93	849.21	1651	21	73.1	3.46	0.0	-560.0	2022-07-23 14:48:48.769288
94	880.04	1290	21	73.8	3.83	0.0	-581.0	2022-07-23 14:48:49.769247
95	870.91	1417	21	88.0	4.84	0.0	-575.0	2022-07-23 14:48:50.797264
96	875.95	1172	21	75.8	4.93	0.0	-578.0	2022-07-23 14:48:51.825197
97	900.0	1527	21	73.7	3.59	0.0	-594.0	2022-07-23 14:48:52.832511
98	885.0	1492	21	82.9	3.68	0.0	-584.0	2022-07-23 14:48:53.841343
99	890.0	1317	21	72.3	3.25	0.0	-587.0	2022-07-23 14:48:54.805363
100	885.0	2014	21	109.0	3.78	0.0	-584.0	2022-07-23 14:48:55.833953
101	875.0	1340	21	84.3	4.45	0.0	-577.0	2022-07-23 14:48:56.792746
102	880.0	1142	21	58.6	4.25	0.0	-581.0	2022-07-23 14:48:57.818575
103	894.19	1516	21	73.2	3.31	0.0	-590.0	2022-07-23 14:48:58.793036
104	870.02	1875	21	84.3	2.8	0.0	-574.0	2022-07-23 14:48:59.809315
105	865.79	1679	21	83.1	2.93	0.0	-571.0	2022-07-23 14:49:00.830094
106	865.0	1334	21	101.0	4.19	0.0	-571.0	2022-07-23 14:49:01.838032
107	915.0	1301	21	61.0	3.24	0.0	-604.0	2022-07-23 14:49:02.849643
108	863.39	1907	21	100.7	3.18	0.0	-570.0	2022-07-23 14:49:03.845546
109	889.67	1697	21	76.2	2.42	0.0	-587.0	2022-07-23 14:49:04.825280
110	856.79	1892	21	81.8	3.33	0.0	-565.0	2022-07-23 14:49:05.874847
111	898.6	1348	21	63.2	3.28	0.0	-593.0	2022-07-23 14:49:06.839349
112	866.17	962	21	61.2	4.03	1.2858428700012858e-05	-571.0	2022-07-23 14:49:07.893625
113	870.37	1579	21	85.0	3.4	0.0	-574.0	2022-07-23 14:49:08.850166
114	869.57	1878	21	97.4	3.93	0.0	-574.0	2022-07-23 14:49:09.877539
115	895.43	1589	21	82.2	2.95	0.0	-591.0	2022-07-23 14:49:10.846351
116	910.0	1190	21	65.8	3.33	0.0	-600.0	2022-07-23 14:49:11.846791
117	865.0	1724	21	83.5	3.04	0.0	-571.0	2022-07-23 14:49:12.865274
118	880.0	1420	21	76.0	3.33	0.0	-581.0	2022-07-23 14:49:13.849625
119	889.25	1497	21	72.1	3.61	0.0	-587.0	2022-07-23 14:49:14.861527
120	870.75	1624	21	84.4	3.75	0.0	-574.0	2022-07-23 14:49:15.841263
121	879.57	1340	21	58.2	3.29	0.0	-580.0	2022-07-23 14:49:16.874430
122	875.43	1436	21	77.7	4.49	2.618932261317061e-05	-577.0	2022-07-23 14:49:17.852349
123	887.94	1477	21	86.9	3.51	0.0	-586.0	2022-07-23 14:49:18.858008
124	867.06	1610	21	78.4	2.79	1.3126977250948424e-05	-572.0	2022-07-23 14:49:19.866394
125	885.0	1976	21	102.0	3.98	0.0	-584.0	2022-07-23 14:49:20.886752
126	883.73	1143	21	60.2	4.05	0.0	-583.0	2022-07-23 14:49:21.897523
127	861.27	1797	21	100.1	3.28	0.0	-568.0	2022-07-23 14:49:22.857261
128	883.87	1549	21	94.1	4.32	0.0	-583.0	2022-07-23 14:49:23.953425
129	901.13	1648	21	81.4	3.0	0.0	-595.0	2022-07-23 14:49:24.877762
130	879.01	1278	21	64.7	3.54	0.0	-580.0	2022-07-23 14:49:25.857154
131	870.99	1304	21	73.6	3.79	0.0	-575.0	2022-07-23 14:49:26.837280
132	809.09	1882	21	91.2	2.8	0.0	-534.0	2022-07-23 14:49:27.889418
133	875.0	1858	21	107.4	3.75	0.0	-577.0	2022-07-23 14:49:28.861325
134	903.2	1279	21	60.3	3.36	0.0	-596.0	2022-07-23 14:49:29.829314
135	876.15	1223	21	99.6	5.16	0.0	-578.0	2022-07-23 14:49:30.874421
136	879.94	1266	21	63.1	3.57	0.0	-581.0	2022-07-23 14:49:31.893161
137	849.58	1820	21	87.4	3.25	2.7852825669164137e-05	-560.0	2022-07-23 14:49:32.881801
138	884.98	2067	21	78.6	2.59	0.0	-584.0	2022-07-23 14:49:33.865366
139	910.25	1185	21	72.7	3.74	0.0	-601.0	2022-07-23 14:49:34.918068
140	860.89	1133	21	65.6	4.6	0.0	-568.0	2022-07-23 14:49:35.849226
141	900.0	1350	21	54.5	2.6	1.309569020835243e-05	-594.0	2022-07-23 14:49:36.869248
142	810.0	1636	21	90.6	3.11	0.0	-534.0	2022-07-23 14:49:37.885298
143	880.0	1862	21	80.7	2.68	0.0	-581.0	2022-07-23 14:49:38.894036
144	859.37	1532	21	81.7	3.61	0.0	-567.0	2022-07-23 14:49:39.939508
145	895.63	1142	21	59.6	4.02	0.0	-591.0	2022-07-23 14:49:40.865290
146	875.0	1304	21	63.2	3.37	0.0	-577.0	2022-07-23 14:49:41.918226
147	873.55	1673	21	80.2	2.92	0.0	-576.0	2022-07-23 14:49:42.865315
148	896.45	1498	21	68.5	2.85	0.0	-591.0	2022-07-23 14:49:43.876098
149	880.0	1531	21	83.1	3.11	0.0	-581.0	2022-07-23 14:49:44.913111
150	874.17	1446	21	85.1	3.76	0.0	-577.0	2022-07-23 14:49:45.869058
151	879.75	1319	21	86.0	4.06	0.0	-580.0	2022-07-23 14:49:46.877083
152	871.08	1702	21	86.2	3.06	0.0	-575.0	2022-07-23 14:49:47.937333
153	900.0	1117	21	95.1	6.54	0.0	-594.0	2022-07-23 14:49:48.933181
154	875.0	1049	21	62.5	4.34	0.0	-577.0	2022-07-23 14:49:49.933246
155	860.0	978	1	145.5	1.99	0.0	-843.0	2022-07-23 14:49:50.864462
156	45.0	514	1	202.0	1.26	0.0	-44.0	2022-07-23 14:49:51.849442
157	50.0	677	1	188.0	1.22	0.0	-49.0	2022-07-23 14:49:52.864204
158	50.0	764	1	192.0	1.08	0.0	-49.0	2022-07-23 14:49:53.872167
159	45.0	765	1	190.0	1.14	0.0	-44.0	2022-07-23 14:49:54.972995
160	770.0	1741	21	70.9	3.0	0.0	-508.0	2022-07-23 14:49:56.066515
161	898.4	1129	21	50.3	3.58	0.0	-593.0	2022-07-23 14:49:56.937335
162	856.5	1708	21	75.6	3.28	0.0	-565.0	2022-07-23 14:49:58.042500
163	876.59	1815	21	66.2	2.69	0.0	-578.0	2022-07-23 14:49:59.044482
164	843.51	1861	21	89.0	4.28	0.0	-557.0	2022-07-23 14:49:59.954858
165	876.79	1767	21	88.5	4.08	0.0	-578.0	2022-07-23 14:50:00.945099
166	892.4	1268	21	55.1	3.67	1.3331733525310296e-05	-589.0	2022-07-23 14:50:01.960923
167	883.94	737	21	70.3	5.58	0.0	-583.0	2022-07-23 14:50:02.892770
