	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	512.5	7606	16	106.2	1.93	0.0	-373.0	2022-07-25 13:08:55.022535
1	670.0	5790	16	195.3	3.18	0.0	-488.0	2022-07-25 13:08:56.030972
2	700.0	6565	16	229.6	3.54	0.0	-510.0	2022-07-25 13:08:57.042130
3	705.0	4274	16	250.1	5.03	0.0	-514.0	2022-07-25 13:08:58.031207
4	335.0	5199	6	296.7	2.51	0.0	-297.0	2022-07-25 13:08:59.036712
5	280.0	5161	6	325.8	2.5	0.0	-249.0	2022-07-25 13:08:59.977288
6	270.0	3657	6	335.0	3.54	0.0	-240.0	2022-07-25 13:09:01.007610
7	340.0	7554	10	250.3	2.34	0.0	-279.0	2022-07-25 13:09:02.104926
8	440.0	5813	10	294.0	2.76	0.0	-361.0	2022-07-25 13:09:03.039062
9	450.0	6922	10	324.9	3.05	0.0	-369.0	2022-07-25 13:09:04.058340
10	440.0	4175	10	330.5	4.31	0.0	-361.0	2022-07-25 13:09:05.008797
11	445.0	6289	10	337.7	2.99	0.0	-365.0	2022-07-25 13:09:06.061188
12	445.0	5929	10	339.4	3.33	0.0	-365.0	2022-07-25 13:09:07.047844
13	435.0	6831	10	341.5	2.99	0.0	-357.0	2022-07-25 13:09:08.028942
14	614.15	4180	24	181.8	6.77	0.00019263739862456896	-381.0	2022-07-25 13:09:09.061558
15	715.0	6656	24	206.4	5.97	0.0	-445.0	2022-07-25 13:09:10.031189
16	735.0	5485	24	215.2	6.59	0.0	-457.0	2022-07-25 13:09:11.046419
17	700.0	7340	16	220.7	6.1	0.0	-510.0	2022-07-25 13:09:12.034835
18	695.0	5579	16	223.5	6.46	0.0	-506.0	2022-07-25 13:09:13.077296
19	710.0	8366	16	226.5	5.68	0.0	-517.0	2022-07-25 13:09:14.117306
20	700.0	5558	16	229.5	7.36	0.0	-510.0	2022-07-25 13:09:15.053337
21	685.0	4148	16	236.8	7.76	0.0	-499.0	2022-07-25 13:09:16.065467
22	695.0	4455	16	240.2	8.21	0.0	-506.0	2022-07-25 13:09:17.053336
23	705.0	6974	16	251.4	6.27	0.0	-514.0	2022-07-25 13:09:18.061446
24	700.0	5821	16	262.4	7.08	0.0	-510.0	2022-07-25 13:09:19.047692
25	675.0	7000	16	262.5	6.27	0.0	-492.0	2022-07-25 13:09:20.045212
26	680.0	3159	16	279.8	9.08	0.0	-495.0	2022-07-25 13:09:21.049407
27	712.4	4205	17	282.0	8.58	1.6459821575534122e-05	-509.0	2022-07-25 13:09:22.053380
28	690.0	5174	17	288.0	8.86	0.0	-493.0	2022-07-25 13:09:23.101376
29	695.0	5130	17	289.6	7.71	0.0	-496.0	2022-07-25 13:09:24.065456
30	690.0	3918	16	289.6	7.66	0.0	-503.0	2022-07-25 13:09:25.097530
31	685.0	2398	16	289.6	9.18	0.0	-499.0	2022-07-25 13:09:26.036923
32	768.91	7724	32	191.9	8.73	0.0002993823269885289	-406.0	2022-07-25 13:09:27.042042
33	735.0	7521	32	191.9	8.63	0.0	-390.0	2022-07-25 13:09:28.043907
34	740.0	8141	32	191.9	8.56	0.0	-393.0	2022-07-25 13:09:29.049950
35	720.0	6713	16	191.9	8.85	0.0	-524.0	2022-07-25 13:09:30.082241
36	654.55	9004	16	191.9	8.47	0.0	-477.0	2022-07-25 13:09:31.065200
37	685.0	6986	16	191.9	8.76	0.0	-499.0	2022-07-25 13:09:32.140124
38	685.0	6991	16	191.9	8.89	0.0	-499.0	2022-07-25 13:09:33.105717
39	690.0	8775	16	192.4	8.48	0.0	-503.0	2022-07-25 13:09:34.090434
40	695.0	10328	16	192.4	8.36	0.0	-506.0	2022-07-25 13:09:35.078097
41	705.0	4228	16	192.4	9.25	0.0	-514.0	2022-07-25 13:09:36.120696
42	700.0	4342	16	192.4	9.24	0.0	-510.0	2022-07-25 13:09:37.087351
43	685.0	2554	16	189.9	10.14	0.0	-499.0	2022-07-25 13:09:38.049739
44	710.0	8914	16	189.9	8.41	0.0	-517.0	2022-07-25 13:09:39.091903
45	680.0	5086	15	429.1	5.28	0.0	-505.0	2022-07-25 13:09:40.093027
46	650.0	3580	15	440.3	9.22	5.467767510525452e-05	-483.0	2022-07-25 13:09:41.077127
47	680.0	2573	15	443.0	9.38	0.0	-505.0	2022-07-25 13:09:42.081096
48	650.0	8381	15	443.0	4.15	0.0	-483.0	2022-07-25 13:09:43.102254
49	645.0	2423	15	443.0	9.99	0.00012392670620518722	-478.0	2022-07-25 13:09:44.125118
50	660.0	3449	15	443.0	10.81	3.60874036917414e-05	-490.0	2022-07-25 13:09:45.103906
51	712.75	3790	21	333.7	7.55	0.00016242467555671058	-469.0	2022-07-25 13:09:46.097310
52	710.0	5200	21	336.0	6.33	0.0	-468.0	2022-07-25 13:09:47.129781
53	710.0	5012	21	337.1	6.45	0.0	-468.0	2022-07-25 13:09:48.169181
54	695.0	8822	16	337.1	5.58	0.0	-506.0	2022-07-25 13:09:49.105759
55	705.0	4987	16	338.6	8.37	0.0	-514.0	2022-07-25 13:09:50.081112
56	758.97	2455	27	229.2	9.76	0.0	-445.0	2022-07-25 13:09:51.118497
57	720.0	1565	27	229.2	8.96	0.0	-422.0	2022-07-25 13:09:52.121158
58	730.0	2400	27	229.2	8.12	0.0	-428.0	2022-07-25 13:09:53.129338
59	720.0	2178	16	229.2	8.65	0.0	-524.0	2022-07-25 13:09:54.160119
60	710.0	2999	16	229.2	8.52	0.0	-517.0	2022-07-25 13:09:55.141500
61	680.0	5237	16	229.2	7.83	0.0	-495.0	2022-07-25 13:09:56.109156
62	695.0	3500	16	229.2	7.79	0.0	-506.0	2022-07-25 13:09:57.111552
63	705.0	3717	16	423.2	5.45	0.0	-514.0	2022-07-25 13:09:58.125062
64	690.0	7370	16	430.4	4.44	1.62250742297146e-05	-503.0	2022-07-25 13:09:59.169196
65	690.0	3519	16	435.9	7.45	0.00023710729104919976	-501.0	2022-07-25 13:10:00.185120
66	690.0	6234	16	435.9	4.75	0.00018901642724585883	-501.0	2022-07-25 13:10:01.129331
67	705.0	3281	16	439.8	9.09	8.266512358435976e-05	-513.0	2022-07-25 13:10:02.130788
68	700.0	2893	16	444.7	9.91	1.6757436112274822e-05	-510.0	2022-07-25 13:10:03.133321
69	695.0	3770	16	447.2	9.83	0.0	-506.0	2022-07-25 13:10:04.169267
70	680.0	4506	16	447.2	8.63	1.6916752660159355e-05	-495.0	2022-07-25 13:10:05.165084
71	695.0	4001	16	447.2	8.82	8.158470123682407e-05	-506.0	2022-07-25 13:10:06.167344
72	685.0	2559	16	447.2	8.96	8.674381082909734e-05	-498.0	2022-07-25 13:10:07.169110
73	710.0	3090	16	447.2	9.03	9.949258780220874e-05	-516.0	2022-07-25 13:10:08.153046
74	695.0	3173	16	447.2	10.74	0.00010211375472276115	-506.0	2022-07-25 13:10:09.153064
75	695.0	4408	16	447.2	10.18	0.0005074854097944684	-503.0	2022-07-25 13:10:10.237208
76	675.0	4447	16	447.2	10.98	3.467226045802056e-05	-491.0	2022-07-25 13:10:11.165095
77	705.0	4586	16	447.2	5.33	3.326901324106727e-05	-513.0	2022-07-25 13:10:12.169108
78	675.0	5567	16	447.2	5.06	0.0	-492.0	2022-07-25 13:10:13.181226
79	710.0	6209	16	447.2	4.56	0.0	-517.0	2022-07-25 13:10:14.204893
80	690.0	6679	16	447.2	4.78	0.0	-503.0	2022-07-25 13:10:15.190939
81	680.0	4551	16	447.2	5.87	0.0	-495.0	2022-07-25 13:10:16.229306
82	705.0	2447	16	447.2	10.22	7.329900496600759e-05	-513.0	2022-07-25 13:10:17.117625
83	700.0	5066	16	447.2	11.0	9.598310697317272e-05	-509.0	2022-07-25 13:10:18.164948
84	700.0	5219	16	447.2	5.78	3.2317486992211486e-05	-510.0	2022-07-25 13:10:19.169462
85	725.0	4270	16	447.2	6.54	0.0	-528.0	2022-07-25 13:10:20.178621
86	680.0	8121	16	447.2	4.08	0.0	-495.0	2022-07-25 13:10:21.163046
