	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	300.0	6434	10	111.4	1.44	0.0	-246.0	2022-07-23 17:54:32.490784
1	450.0	6973	10	236.3	2.25	0.0	-369.0	2022-07-23 17:54:33.513368
2	445.0	5045	10	285.6	3.1	0.0	-365.0	2022-07-23 17:54:34.464200
3	445.0	7694	10	318.8	2.63	0.0	-365.0	2022-07-23 17:54:35.501155
4	690.0	6981	18	249.6	3.7	0.0	-483.0	2022-07-23 17:54:36.497805
5	775.0	5808	18	266.4	3.93	0.0	-543.0	2022-07-23 17:54:37.489178
6	770.0	7733	18	272.3	3.68	0.0	-539.0	2022-07-23 17:54:38.497667
7	876.51	1290	31	209.9	11.52	0.0	-474.0	2022-07-23 17:54:39.501984
8	1105.15	1204	31	218.9	15.43	0.0	-598.0	2022-07-23 17:54:40.470098
9	974.16	1209	31	218.9	15.4	0.0	-527.0	2022-07-23 17:54:41.446256
10	893.03	1203	31	218.9	15.49	0.0	-483.0	2022-07-23 17:54:42.424179
11	891.27	1168	31	218.9	15.62	0.0	-482.0	2022-07-23 17:54:43.425172
12	901.95	1204	31	218.9	15.34	0.0	-488.0	2022-07-23 17:54:44.450041
13	888.49	1185	31	218.9	15.11	0.0	-481.0	2022-07-23 17:54:45.427107
14	889.78	1199	31	218.9	15.28	0.0	-482.0	2022-07-23 17:54:46.443294
15	803.56	1144	18	246.8	13.11	0.0	-563.0	2022-07-23 17:54:47.445133
16	885.04	1298	18	275.9	10.83	0.0	-620.0	2022-07-23 17:54:48.457649
17	855.31	1167	18	275.9	10.85	0.0	-599.0	2022-07-23 17:54:49.485491
18	825.0	1379	18	275.9	9.7	0.0	-578.0	2022-07-23 17:54:50.543283
19	745.0	6954	18	275.9	3.83	0.0	-522.0	2022-07-23 17:54:51.501432
20	815.0	6788	18	340.7	4.37	0.0	-571.0	2022-07-23 17:54:52.486509
21	770.0	7792	18	372.1	4.21	0.0	-539.0	2022-07-23 17:54:53.525438
22	780.0	7482	18	383.0	5.34	0.0	-546.0	2022-07-23 17:54:54.489670
23	800.0	8337	18	392.6	4.45	0.0	-560.0	2022-07-23 17:54:55.489566
24	775.0	6577	18	393.9	4.28	0.0	-543.0	2022-07-23 17:54:56.497984
25	775.0	8336	18	405.8	4.03	0.0	-543.0	2022-07-23 17:54:57.529519
26	780.0	8505	18	405.8	4.29	0.0	-546.0	2022-07-23 17:54:58.542158
27	760.0	6632	18	411.7	4.64	0.0	-532.0	2022-07-23 17:54:59.505607
28	770.0	8795	18	411.7	3.68	0.0	-539.0	2022-07-23 17:55:00.501534
29	765.0	6831	18	422.5	5.27	0.0	-536.0	2022-07-23 17:55:01.506269
30	795.0	6625	18	422.5	4.96	0.0	-557.0	2022-07-23 17:55:02.499729
