	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
0	870.93	898	29	70.8	7.62	0.0	-490.0	2022-07-25 13:01:04.362907
1	927.94	831	29	58.1	7.41	0.0015826238812486357	-508.0	2022-07-25 13:01:05.298484
2	872.59	830	29	57.5	7.13	0.00055660102308569	-487.0	2022-07-25 13:01:06.297703
3	873.2	868	29	50.7	6.77	0.0010745270754291476	-482.0	2022-07-25 13:01:07.298837
4	867.85	818	26	50.4	6.41	0.0005641364821227094	-514.0	2022-07-25 13:01:08.316241
5	875.08	789	26	50.0	6.46	0.00037722122677731824	-520.0	2022-07-25 13:01:09.301232
6	870.82	844	26	48.6	6.38	0.0002910514896544425	-518.0	2022-07-25 13:01:10.310290
7	717.55	6284	10	71.4	1.13	0.0	-589.0	2022-07-25 13:01:11.385481
8	445.0	6324	10	100.1	1.32	0.0	-365.0	2022-07-25 13:01:12.344936
9	435.0	5221	10	119.2	1.79	0.0	-357.0	2022-07-25 13:01:13.342867
10	465.0	6642	10	136.7	1.68	0.0	-381.0	2022-07-25 13:01:14.468863
11	460.0	5914	10	150.7	2.27	0.0	-377.0	2022-07-25 13:01:15.450609
12	425.0	7299	10	159.7	1.85	0.0	-349.0	2022-07-25 13:01:16.333591
13	430.0	6803	10	168.8	1.91	0.0	-353.0	2022-07-25 13:01:17.410708
14	839.85	861	23	102.3	8.19	0.0004988702057105966	-528.0	2022-07-25 13:01:18.402627
15	920.27	872	23	91.2	7.94	0.0009147161689534571	-575.0	2022-07-25 13:01:19.346092
16	876.76	811	23	88.0	7.55	0.00039301996541424305	-553.0	2022-07-25 13:01:20.348655
17	880.91	877	23	83.0	7.79	0.0004095490996525438	-555.0	2022-07-25 13:01:21.342583
18	871.95	905	19	79.1	7.09	0.004552895436873337	-559.0	2022-07-25 13:01:22.352924
19	896.75	828	19	78.7	6.97	0.0005812301413035054	-610.0	2022-07-25 13:01:23.367229
20	879.14	918	19	76.2	6.98	0.0003194420412346435	-601.0	2022-07-25 13:01:24.353152
21	880.11	871	19	76.7	6.93	0.0	-604.0	2022-07-25 13:01:25.357747
22	877.88	843	17	117.2	7.44	0.0001341381623071764	-626.0	2022-07-25 13:01:26.391756
23	780.45	1893	17	123.9	4.49	0.0	-557.0	2022-07-25 13:01:27.405264
24	750.0	7560	17	172.0	2.52	0.0	-536.0	2022-07-25 13:01:28.384452
25	760.0	5555	17	193.1	3.74	0.0	-543.0	2022-07-25 13:01:29.413075
26	725.0	6198	17	197.8	2.96	0.0	-518.0	2022-07-25 13:01:30.376971
27	745.0	5999	17	202.6	3.56	0.0	-532.0	2022-07-25 13:01:31.372461
28	865.0	1686	20	192.5	7.39	0.0	-582.0	2022-07-25 13:01:32.381395
29	865.0	8033	20	198.6	3.13	0.0	-582.0	2022-07-25 13:01:33.417652
30	870.0	2760	20	203.8	6.4	0.0	-585.0	2022-07-25 13:01:34.405147
31	835.0	3231	20	206.0	6.86	0.0	-562.0	2022-07-25 13:01:35.421113
32	870.0	3283	20	208.2	6.33	0.0	-585.0	2022-07-25 13:01:36.481531
33	850.0	6086	20	211.6	4.11	0.0	-572.0	2022-07-25 13:01:37.484746
34	330.0	907	1	155.0	1.57	0.0	-324.0	2022-07-25 13:01:38.380776
35	50.0	732	1	161.0	1.71	0.0	-49.0	2022-07-25 13:01:39.372701
36	50.0	823	1	170.0	1.77	0.0	-49.0	2022-07-25 13:01:40.372229
37	50.0	709	1	179.0	1.86	0.0	-49.0	2022-07-25 13:01:41.364768
38	528.6	857	20	83.0	6.9	0.0	-356.0	2022-07-25 13:01:42.458045
39	943.31	811	20	83.4	7.23	0.0	-635.0	2022-07-25 13:01:43.449705
40	896.08	886	20	83.6	7.17	0.0	-603.0	2022-07-25 13:01:44.403596
