#{"t_start": 1660943053.494248, "env_id": null}
r,l,t
11.43,7,2468.945408
8.61,7,2491.948601
12.63,7,2515.123792
11.88,7,2538.445638
10.77,7,2561.135968
6.76,7,2584.380841
10.346667,7,2607.639752
11.9,7,2630.915441
6.093333,7,2653.772903
12.62,7,2676.891538
11.73,7,2700.03736
10.986667,7,2722.824725
7.56,7,2745.730507
10.34,7,2768.722088
11.33,7,2791.708495
6.82,7,2814.890661
12.29,7,2838.534432
10.096667,7,2861.907752
10.573333,7,2884.777058
7.256667,7,2907.603601
12.54,7,2930.672926
7.276667,7,2953.376941
7.44,7,2976.645036
12.13,7,3000.077926
11.33,7,3022.993129
10.783333,7,3045.946545
9.506667,7,3068.985712
10.79,7,3092.289696
10.43,7,3115.126857
6.756667,7,3138.314722
13.07,7,3161.774976
12.66,7,3185.391947
8.583333,7,3208.062853
9.933333,7,3231.157493
12.1,7,3254.650208
11.3,7,3278.077917
7.096667,7,3301.061917
10.67,7,3324.256554
6.936667,7,3347.230064
7.28,7,3370.023832
10.27,7,3393.146812
10.7,7,3416.404218
12.94,7,3439.62576
7.423333,7,3463.096377
12.94,7,3485.90139
8.93,7,3508.9459
7.733333,7,3531.754624
12.34,7,3555.037285
11.36,7,3578.386247
11.2,7,3601.742141
5.59,7,3624.859332
11.73,7,3648.384059
8.763333,7,3670.865276
5.64,7,3693.456943
9.38,7,3716.56383
12.23,7,3739.849473
10.056667,7,3763.006244
4.91,7,3785.956334
8.746667,7,3808.667422
11.51,7,3832.160578
7.28,7,3854.835283
8.013333,7,3877.449777
9.6,7,3900.650938
11.06,7,3923.800097
6.173333,7,3947.012678
10.08,7,3970.695664
10.693333,7,3994.078311
5.023333,7,4016.645558
9.706667,7,4039.818829
9.54,7,4062.83017
7.09,7,4085.640907
4.396667,7,4108.512192
10.04,7,4131.676861
10.77,7,4155.161945
4.22,7,4177.859206
10.1,7,4201.226935
10.726667,7,4224.445121
7.233333,7,4247.283487
7.75,7,4270.205696
7.896667,7,4292.84651
9.186667,7,4316.209655
4.803333,7,4338.918324
9.866667,7,4361.535876
10.273333,7,4384.935069
8.52,7,4407.615397
6.276667,7,4430.504364
9.053333,7,4453.922414
6.743333,7,4476.861105
4.133333,7,4499.441043
8.693333,7,4522.764714
8.653333,7,4546.056871
8.616667,7,4568.823828
5.806667,7,4591.802223
8.343333,7,4614.754049
9.8,7,4637.835483
6.603333,7,4661.056043
8.276667,7,4683.848757
10.416667,7,4707.038073
9.033333,7,4730.205298
5.423333,7,4753.265558
10.116667,7,4775.913033
11.0,7,4798.970595
3.883333,7,4821.706724
7.676667,7,4844.781931
7.6,7,4867.553695
9.36,7,4890.346314
5.673333,7,4913.37687
8.48,7,4936.556886
10.1,7,4959.306831
3.826667,7,4981.917089
7.813333,7,5005.051219
10.323333,7,5028.322304
9.633333,7,5051.110229
6.373333,7,5074.166165
8.08,7,5096.977341
9.283333,7,5119.785234
6.033333,7,5142.432316
7.17,7,5164.969797
10.2,7,5188.302323
10.183333,7,5211.230368
7.413333,7,5234.678122
10.37,7,5257.770884
8.903333,7,5280.784631
4.703333,7,5303.360432
10.63,7,5326.154897
8.466667,7,5349.043581
7.653333,7,5371.861902
7.046667,7,5394.597517
11.24,7,5417.544253
11.96,7,5441.122946
6.45,7,5464.122078
12.2,7,5487.60223
10.41,7,5510.581555
7.78,7,5533.187433
8.823333,7,5556.454839
9.216667,7,5579.275328
8.296667,7,5602.103627
6.6,7,5625.147778
8.826667,7,5648.167162
9.56,7,5671.783084
10.346667,7,5694.398553
9.033333,7,5717.239462
9.5,7,5740.247967
10.7,7,5763.616066
7.193333,7,5786.911056
12.16,7,5810.436483
11.83,7,5833.916523
7.963333,7,5856.55485
7.526667,7,5879.415152
9.7,7,5902.307564
12.04,7,5925.657028
6.64,7,5948.528989
9.1,7,5971.32215
10.19,7,5994.862143
9.163333,7,6017.482517
8.39,7,6040.821381
10.53,7,6063.848759
9.03,7,6086.657442
3.866667,7,6109.452497
7.353333,7,6132.34411
8.83,7,6155.203115
8.45,7,6177.886547
9.11,7,6200.817889
10.34,7,6223.707956
10.76,7,6246.615823
7.046667,7,6269.525422
8.76,7,6292.543789
7.083333,7,6315.323799
8.016667,7,6337.999269
8.243333,7,6361.106105
11.29,7,6384.331447
11.8,7,6407.286015
5.92,7,6429.98149
8.256667,7,6452.4892
10.8,7,6475.862398
10.293333,7,6498.6002
9.73,7,6522.316781
8.756667,7,6545.243297
9.56,7,6568.120553
4.743333,7,6590.859395
10.4,7,6613.70137
10.55,7,6636.597049
8.863333,7,6659.520576
8.823333,7,6682.625811
8.68,7,6705.323824
8.83,7,6728.472336
5.083333,7,6751.006267
8.12,7,6773.853813
11.0,7,6796.857999
6.776667,7,6819.355677
8.193333,7,6842.530513
10.42,7,6865.616445
9.9,7,6888.352277
6.903333,7,6911.42531
10.51,7,6934.663102
12.5,7,6958.236509
8.57,7,6980.798074
9.273333,7,7003.839611
9.61,7,7026.881618
10.46,7,7050.179076
6.563333,7,7072.998602
9.66,7,7095.920912
10.14,7,7119.368206
8.67,7,7142.01181
6.723333,7,7164.825268
7.866667,7,7187.513796
10.03,7,7210.599516
4.65,7,7233.315548
9.96,7,7256.322669
9.56,7,7279.267255
8.603333,7,7301.997545
9.286667,7,7325.601824
9.69,7,7348.434915
10.5,7,7371.35664
5.62,7,7394.262478
8.406667,7,7417.108436
7.836667,7,7439.850021
7.22,7,7462.3518
7.506667,7,7485.770056
7.633333,7,7508.632477
10.44,7,7531.45891
3.876667,7,7554.204126
7.103333,7,7577.657957
9.15,7,7600.937508
9.633333,7,7623.800478
7.286667,7,7646.611943
8.926667,7,7669.978379
10.47,7,7692.819205
5.956667,7,7715.573308
11.05,7,7738.70809
6.053333,7,7761.779505
6.88,7,7784.27422
7.603333,7,7807.492347
10.506667,7,7831.036022
7.846667,7,7853.771898
4.676667,7,7876.713326
11.3,7,7899.806978
8.94,7,7922.784409
5.186667,7,7945.427104
8.816667,7,7968.568145
9.07,7,7991.661794
9.59,7,8014.783614
5.266667,7,8037.568831
7.216667,7,8060.432376
8.776667,7,8083.321826
8.796667,7,8106.004089
9.503333,7,8129.126274
9.17,7,8152.315014
9.67,7,8175.131864
5.903333,7,8197.877405
8.113333,7,8220.628573
7.433333,7,8243.621804
7.25,7,8266.03117
9.546667,7,8289.149875
9.296667,7,8312.594924
8.716667,7,8335.3762
4.51,7,8358.100767
8.68,7,8381.510522
10.02,7,8404.612122
6.906667,7,8427.181829
7.34,7,8450.009922
7.44,7,8472.6984
6.86,7,8496.126818
5.22,7,8518.87454
8.893333,7,8542.058465
7.59,7,8564.8799
5.523333,7,8587.252878
6.216667,7,8610.642311
7.663333,7,8633.334715
6.706667,7,8655.947142
6.076667,7,8679.019326
7.013333,7,8701.789141
6.52,7,8724.195549
8.136667,7,8746.723028
6.143333,7,8770.057774
7.68,7,8792.942837
7.266667,7,8815.351434
5.573333,7,8838.491244
6.93,7,8861.462321
7.053333,7,8884.050472
8.183333,7,8906.72308
5.15,7,8929.512879
7.16,7,8953.121171
7.473333,7,8975.686648
6.79,7,8998.645586
8.483333,7,9021.322742
7.426667,7,9044.374008
8.056667,7,9066.829191
5.663333,7,9089.848468
8.67,7,9112.990915
7.24,7,9135.748961
6.42,7,9158.819812
8.18,7,9181.897933
9.053333,7,9204.622497
7.586667,7,9227.556836
4.873333,7,9250.38268
8.186667,7,9273.203027
8.766667,7,9296.058069
5.13,7,9318.794994
7.43,7,9341.570758
11.55,7,9364.634984
7.306667,7,9387.297527
7.06,7,9410.359547
8.07,7,9433.03899
6.976667,7,9455.551992
5.053333,7,9478.283066
8.726667,7,9501.543532
8.256667,7,9524.363356
10.07,7,9547.040308
5.82,7,9570.391451
7.66,7,9593.362303
7.693333,7,9616.64839
3.86,7,9639.055946
7.053333,7,9661.576051
8.34,7,9684.526359
6.113333,7,9707.372807
5.446667,7,9730.633687
8.91,7,9753.426318
6.246667,7,9775.99063
4.456667,7,9798.596911
4.136667,7,9820.882174
6.55,7,9843.966112
7.656667,7,9866.543587
4.99,7,9890.164593
7.18,7,9912.648369
6.446667,7,9935.148184
3.96,7,9957.99158
7.373333,7,9980.520725
6.893333,7,10003.169238
7.5,7,10026.225844
6.456667,7,10049.174881
6.65,7,10071.606081
6.316667,7,10093.892807
5.11,7,10116.288314
6.096667,7,10138.9393
6.686667,7,10161.630641
5.72,7,10183.950204
4.85,7,10206.183385
6.586667,7,10228.738347
6.533333,7,10251.381149
5.316667,7,10273.611568
6.74,7,10296.518652
5.41,7,10318.906483
5.08,7,10341.135861
4.523333,7,10364.127045
7.49,7,10387.137059
6.35,7,10410.335925
6.213333,7,10432.739002
5.67,7,10455.062769
5.833333,7,10477.473021
3.603333,7,10500.145406
2.703333,7,10522.799232
6.003333,7,10545.238572
5.556667,7,10567.558511
5.98,7,10589.880764
4.146667,7,10613.267969
6.54,7,10636.100151
6.32,7,10658.369398
3.526667,7,10680.934438
6.53,7,10703.487958
4.953333,7,10725.891455
6.61,7,10748.300154
4.886667,7,10771.371555
5.816667,7,10793.906968
3.45,7,10816.016427
0.033333,7,10838.164596
6.266667,7,10860.537102
4.876667,7,10882.72599
6.2,7,10905.15449
4.693333,7,10927.439225
4.4,7,10949.783806
2.683333,7,10971.941805
6.676667,7,10994.105817
3.66,7,11016.421275
2.926667,7,11038.823848
5.883333,7,11061.106774
3.883333,7,11083.478619
6.846667,7,11105.950715
5.86,7,11128.221688
5.26,7,11151.406885
0.89,7,11173.505357
5.973333,7,11195.702461
0.086667,7,11217.940008
3.35,7,11240.197988
6.603333,7,11262.693573
5.866667,7,11285.121483
5.39,7,11307.620271
3.38,7,11330.118698
6.333333,7,11352.317416
4.503333,7,11374.536771
5.113333,7,11396.817676
4.256667,7,11419.302171
