#{"t_start": 1661457521.2060063, "env_id": null}
r,l,t
13.24,8,12879.562208
-2.913333,8,12903.595021
3.323333,8,12928.431867
12.79,8,12953.583293
12.97,8,12978.857124
-1.483333,8,13003.182688
7.183333,8,13028.248345
11.12,8,13053.378581
12.18,8,13078.650331
-2.866667,8,13103.161417
6.21,8,13127.951624
12.74,8,13152.54083
6.513333,8,13177.742679
0.18,8,13202.103472
4.22,8,13226.77977
12.65,8,13251.809661
5.8,8,13276.61393
0.193333,8,13300.984629
2.953333,8,13325.659737
12.3,8,13350.566609
7.973333,8,13375.491523
1.973333,8,13399.957054
1.38,8,13424.32977
13.41,8,13449.22534
7.28,8,13474.143483
2.54,8,13498.412784
-1.2,8,13523.203577
11.8,8,13548.295975
9.79,8,13572.66226
1.896667,8,13596.987196
-0.26,8,13621.675647
9.883333,8,13646.675871
12.47,8,13671.616456
4.703333,8,13695.647175
-2.813333,8,13719.880395
12.37,8,13744.615799
10.53,8,13769.589728
0.52,8,13793.695294
-1.33,8,13818.300145
6.603333,8,13842.988415
9.04,8,13867.626844
3.466667,8,13892.1199
-2.69,8,13916.883591
11.24,8,13941.510509
8.54,8,13966.487615
10.133333,8,13990.845869
-2.9,8,14015.056115
12.7,8,14040.077591
6.376667,8,14064.601663
7.78,8,14089.249553
-2.74,8,14113.53349
7.593333,8,14138.338263
9.34,8,14163.410454
8.166667,8,14187.605641
-2.763333,8,14211.713396
7.24,8,14236.439333
12.3,8,14261.23547
12.2,8,14286.51141
-2.673333,8,14310.804176
6.18,8,14335.595478
12.27,8,14360.719539
9.843333,8,14385.545257
-2.65,8,14409.846397
3.48,8,14434.546917
6.336667,8,14458.762523
8.943333,8,14483.546075
-2.666667,8,14507.761299
4.596667,8,14532.872601
11.61,8,14557.721468
7.216667,8,14582.764313
-1.456667,8,14607.24922
5.01,8,14631.911856
11.57,8,14656.342696
12.67,8,14681.247798
0.716667,8,14705.53279
1.683333,8,14730.076911
12.03,8,14755.257841
11.87,8,14780.415016
0.33,8,14804.849239
3.846667,8,14829.35278
9.833333,8,14854.232018
10.89,8,14878.764091
3.3,8,14903.353251
2.736667,8,14928.049723
13.05,8,14952.73767
13.03,8,14977.701956
2.74,8,15002.297063
1.023333,8,15027.456739
10.4,8,15052.262592
12.23,8,15076.898779
2.88,8,15101.409272
-0.426667,8,15126.309473
12.4,8,15151.483498
12.83,8,15176.349097
5.05,8,15200.869911
0.926667,8,15225.365373
12.47,8,15250.144999
12.31,8,15275.178486
5.376667,8,15299.804123
-0.9,8,15324.186296
11.79,8,15349.362299
10.986667,8,15374.467108
5.446667,8,15398.888372
-0.92,8,15423.4133
13.69,8,15448.483632
13.9,8,15473.196038
6.966667,8,15497.811879
-2.923333,8,15522.29771
12.11,8,15547.034048
12.76,8,15571.744241
6.56,8,15596.122424
-2.906667,8,15620.372698
11.53,8,15645.369656
12.33,8,15670.15163
10.73,8,15694.632512
-2.986667,8,15718.899603
11.743333,8,15743.966933
12.21,8,15768.658603
10.93,8,15793.070113
-2.68,8,15817.228902
8.606667,8,15842.051058
10.416667,8,15866.787439
13.01,8,15891.703413
-2.443333,8,15915.818936
8.116667,8,15940.826931
11.68,8,15965.924778
11.79,8,15990.769634
-2.803333,8,16015.045108
8.6,8,16039.513014
11.246667,8,16064.39625
13.77,8,16089.380801
-2.946667,8,16113.68596
5.943333,8,16138.205838
11.486667,8,16163.351047
13.82,8,16188.03058
-2.923333,8,16212.446585
4.043333,8,16237.258159
11.76,8,16262.099694
12.8,8,16287.23203
-1.37,8,16311.563114
5.93,8,16336.572091
12.93,8,16361.194029
10.486667,8,16386.208232
-1.446667,8,16410.49534
3.38,8,16435.218364
11.513333,8,16460.225693
12.87,8,16485.290321
0.883333,8,16509.858751
1.356667,8,16534.481254
11.36,8,16559.715315
11.15,8,16584.752658
-0.56,8,16609.206295
4.723333,8,16633.898652
11.663333,8,16658.660533
11.413333,8,16683.640062
0.96,8,16708.025444
-0.81,8,16732.249639
11.583333,8,16757.267562
13.19,8,16782.235789
3.05,8,16806.712727
-0.79,8,16831.441217
10.226667,8,16856.277369
12.19,8,16881.365141
0.826667,8,16905.702818
1.276667,8,16930.111564
11.25,8,16955.005548
13.83,8,16979.967216
4.016667,8,17004.621302
-1.003333,8,17029.049671
13.23,8,17054.004216
10.73,8,17078.881398
4.05,8,17103.269464
-0.883333,8,17127.730824
10.783333,8,17152.44607
12.62,8,17177.31765
6.073333,8,17201.694102
-2.586667,8,17226.02021
11.35,8,17251.120537
12.66,8,17276.093538
4.743333,8,17300.474582
-2.873333,8,17324.614849
12.3,8,17349.173523
13.04,8,17374.185209
8.456667,8,17398.74512
-2.223333,8,17422.811335
7.276667,8,17447.635085
11.4,8,17472.460594
13.57,8,17496.988998
-2.996667,8,17521.28954
11.023333,8,17546.573145
13.44,8,17571.397736
12.13,8,17596.200466
-2.513333,8,17620.613961
10.773333,8,17645.142086
13.5,8,17669.746928
9.53,8,17694.621602
-2.95,8,17719.007447
8.05,8,17743.721063
10.816667,8,17768.326202
10.9,8,17793.024902
-2.953333,8,17817.417974
3.776667,8,17842.195467
