#{"t_start": 1661522578.3320398, "env_id": null}
r,l,t
11.536667,8,4119.041005
14.8,8,4144.213456
14.09,8,4169.620576
-2.67,8,4193.93366
11.653333,8,4219.074551
15.03,8,4244.33011
14.8,8,4269.552008
-2.86,8,4294.06359
11.933333,8,4319.200588
12.54,8,4344.399574
15.17,8,4369.730868
-3.0,8,4394.210195
8.22,8,4419.218538
14.76,8,4444.470727
14.86,8,4469.674188
-2.666667,8,4494.012211
10.703333,8,4519.310871
13.29,8,4544.473518
14.5,8,4569.82953
-2.8,8,4594.38668
11.386667,8,4619.60946
14.13,8,4644.911794
15.07,8,4670.07063
-2.866667,8,4694.481572
11.243333,8,4719.486377
13.3,8,4744.261405
14.48,8,4769.351704
-2.633333,8,4793.989475
10.086667,8,4818.810664
13.86,8,4843.748864
14.2,8,4868.917608
-2.936667,8,4893.510813
9.13,8,4918.847392
14.61,8,4944.158688
13.71,8,4969.527316
-2.903333,8,4994.007632
10.076667,8,5018.877769
13.22,8,5044.333428
14.17,8,5069.516698
-2.813333,8,5094.233354
9.503333,8,5119.381819
14.07,8,5144.367825
11.73,8,5169.20142
-2.73,8,5193.71869
9.51,8,5219.023974
14.62,8,5243.941569
14.31,8,5269.273457
-3.063333,8,5293.79334
9.83,8,5318.579659
13.47,8,5343.791368
12.76,8,5368.634286
-1.233333,8,5393.27599
10.053333,8,5417.709738
13.3,8,5442.808135
12.57,8,5467.748157
-0.68,8,5492.406373
7.46,8,5517.180364
12.83,8,5542.84162
14.94,8,5567.691153
-0.503333,8,5592.539711
6.31,8,5617.728897
13.27,8,5642.580578
12.04,8,5667.432588
-0.943333,8,5691.944137
5.793333,8,5716.757013
12.56,8,5741.738493
14.49,8,5767.054341
-0.806667,8,5791.688535
6.133333,8,5816.349951
12.59,8,5841.014437
14.43,8,5866.110479
1.626667,8,5890.703593
3.446667,8,5915.506991
14.27,8,5940.680577
13.76,8,5965.537157
1.326667,8,5990.252157
3.343333,8,6015.101513
12.51,8,6039.88114
14.08,8,6064.569673
3.45,8,6089.085836
3.41,8,6113.758079
12.17,8,6138.476575
14.43,8,6163.396532
3.89,8,6187.992412
3.896667,8,6212.995946
