#{"t_start": 1661183722.4652815, "env_id": null}
r,l,t
11.62,7,12737.360217
11.76,7,12760.741107
2.87,7,12783.747612
4.53,7,12806.568979
7.47,7,12829.52449
11.7,7,12852.541852
5.63,7,12876.190408
12.0,7,12899.78442
11.16,7,12923.261355
2.37,7,12946.579932
2.93,7,12968.994337
10.27,7,12992.039289
1.66,7,13014.924344
4.86,7,13038.091015
11.34,7,13061.060355
11.63,7,13084.63514
2.96,7,13108.188779
9.5,7,13131.52712
10.86,7,13154.330403
8.47,7,13177.093174
4.13,7,13199.969843
9.1,7,13223.147487
11.51,7,13246.409616
5.57,7,13269.626758
8.53,7,13292.874526
12.37,7,13316.227104
6.98,7,13338.834076
4.26,7,13361.94372
10.74,7,13385.136768
8.31,7,13408.172183
0.3,7,13431.401652
11.36,7,13454.69178
9.43,7,13477.948768
2.13,7,13500.819596
7.13,7,13523.637266
2.33,7,13546.388465
6.83,7,13569.305055
0.06,7,13591.939394
9.34,7,13614.778673
10.1,7,13638.240224
4.86,7,13661.174599
4.7,7,13684.447598
11.41,7,13707.74045
2.23,7,13730.099797
-0.07,7,13752.703583
4.56,7,13775.596394
11.31,7,13799.055856
-2.97,7,13821.666747
-1.17,7,13844.291863
5.13,7,13866.961738
10.77,7,13889.762253
2.77,7,13912.758
10.99,7,13935.937333
10.04,7,13959.075086
5.76,7,13981.948048
8.93,7,14005.061373
10.46,7,14028.290821
6.9,7,14051.47729
2.63,7,14074.268477
8.17,7,14097.424697
9.83,7,14120.794072
4.5,7,14143.638622
11.2,7,14167.158951
5.1,7,14190.044057
11.24,7,14213.435157
2.83,7,14236.725025
10.6,7,14259.719158
2.1,7,14282.476746
-0.73,7,14305.396598
7.0,7,14328.443941
4.87,7,14351.619266
11.3,7,14374.796211
-1.06,7,14397.747551
7.5,7,14420.783347
10.21,7,14443.663051
-0.8,7,14466.284918
6.73,7,14489.494031
11.6,7,14512.889066
11.42,7,14536.288446
2.03,7,14559.420424
1.6,7,14582.605571
8.76,7,14605.68496
-0.8,7,14628.264822
2.76,7,14651.587234
10.28,7,14675.076699
10.24,7,14698.129351
3.04,7,14721.273444
4.43,7,14744.239969
7.84,7,14767.099554
-0.8,7,14789.942585
10.57,7,14812.862687
11.21,7,14836.11708
7.56,7,14859.090305
6.04,7,14882.501565
11.83,7,14905.750196
11.9,7,14929.043864
5.2,7,14952.180726
12.17,7,14975.4904
10.84,7,14998.529941
2.13,7,15021.133002
4.59,7,15044.270695
6.97,7,15067.507601
10.74,7,15090.658822
2.16,7,15113.514111
8.07,7,15136.625017
11.94,7,15159.657969
7.5,7,15182.31806
4.83,7,15205.419133
11.64,7,15228.379506
5.63,7,15251.359891
3.1,7,15274.581199
5.57,7,15297.470747
9.03,7,15320.81883
9.2,7,15343.580724
0.2,7,15366.675711
7.91,7,15389.714272
5.13,7,15413.290036
2.87,7,15436.527684
8.13,7,15459.53405
3.06,7,15482.124436
5.3,7,15505.283965
4.64,7,15528.493971
10.54,7,15551.527472
2.83,7,15573.944966
2.5,7,15597.684035
10.59,7,15620.94851
8.0,7,15643.972415
7.72,7,15666.833509
8.37,7,15690.332636
11.97,7,15713.83383
10.7,7,15736.636995
0.13,7,15759.392722
10.52,7,15782.769109
9.87,7,15805.733458
4.38,7,15828.369756
8.04,7,15851.431976
10.33,7,15874.272892
6.79,7,15897.40933
3.0,7,15920.497026
7.93,7,15943.854878
13.13,7,15967.351041
5.4,7,15990.449183
10.96,7,16013.863051
11.06,7,16037.103208
11.1,7,16060.068558
1.13,7,16083.012666
8.17,7,16105.933814
7.07,7,16128.838588
-0.17,7,16151.241896
7.96,7,16174.535182
11.13,7,16197.777841
12.3,7,16221.057181
1.6,7,16243.98896
9.34,7,16267.185784
10.1,7,16290.094969
-0.3,7,16312.850953
13.17,7,16336.369085
12.77,7,16359.768056
11.54,7,16383.180229
5.67,7,16406.896279
8.59,7,16429.816616
11.02,7,16452.99265
4.8,7,16475.836987
11.47,7,16499.196003
13.26,7,16522.495593
10.36,7,16545.491316
4.03,7,16568.664813
8.31,7,16591.463655
10.0,7,16614.749984
2.49,7,16637.831028
12.5,7,16660.92107
4.94,7,16684.212512
7.4,7,16707.061314
6.04,7,16730.433807
11.72,7,16753.502061
11.77,7,16776.610201
5.06,7,16799.688343
10.99,7,16822.85887
11.44,7,16845.953323
7.71,7,16868.539994
4.9,7,16891.513032
10.67,7,16914.858035
10.46,7,16937.869802
2.94,7,16961.116509
7.0,7,16984.402553
11.16,7,17007.612756
7.5,7,17030.184124
8.33,7,17053.504981
10.57,7,17077.205175
12.43,7,17100.769038
2.9,7,17123.9
12.61,7,17147.153709
12.29,7,17170.259315
6.41,7,17193.092957
11.96,7,17216.128972
12.5,7,17239.325558
13.07,7,17262.578496
5.63,7,17285.924142
12.16,7,17308.953411
12.03,7,17332.478391
5.47,7,17355.299041
9.87,7,17378.611314
11.83,7,17401.645284
11.92,7,17425.007051
2.09,7,17448.350614
12.66,7,17471.880774
11.48,7,17494.83755
2.69,7,17518.043687
10.9,7,17541.876199
12.3,7,17565.564228
7.96,7,17588.238347
6.3,7,17611.39382
11.67,7,17634.618279
10.03,7,17657.744967
-0.23,7,17680.74654
10.6,7,17704.42397
11.2,7,17727.395411
9.34,7,17750.264329
3.44,7,17773.2898
9.59,7,17796.651304
7.07,7,17819.637926
2.1,7,17842.951357
12.1,7,17866.425046
7.26,7,17889.636894
4.76,7,17912.423496
8.1,7,17935.768471
13.08,7,17959.12538
10.92,7,17982.396474
2.66,7,18005.799527
10.94,7,18028.857535
8.73,7,18051.701741
2.56,7,18074.595272
9.01,7,18098.168774
12.76,7,18121.488349
11.87,7,18144.433578
2.76,7,18167.487745
10.96,7,18190.730544
12.71,7,18213.725999
6.03,7,18236.91103
9.29,7,18260.123416
12.01,7,18283.067076
11.73,7,18306.326258
-0.03,7,18329.128744
11.44,7,18352.304515
11.84,7,18375.639879
5.1,7,18398.761742
12.13,7,18421.938857
12.02,7,18445.281478
12.27,7,18468.201343
2.27,7,18491.535464
12.24,7,18514.543138
11.92,7,18537.646368
3.1,7,18560.543288
11.86,7,18583.693362
12.86,7,18606.965238
11.54,7,18630.075953
0.9,7,18653.079175
12.19,7,18676.419987
12.46,7,18699.576824
2.83,7,18722.578231
12.24,7,18746.178435
11.82,7,18769.407542
10.83,7,18792.585853
3.8,7,18815.747056
12.5,7,18839.657838
12.09,7,18862.90453
3.7,7,18886.145811
5.06,7,18908.914989
12.17,7,18932.527181
9.1,7,18955.576674
7.14,7,18978.565122
12.57,7,19001.619072
12.39,7,19024.854614
4.79,7,19047.770297
12.14,7,19070.823961
12.06,7,19094.089694
1.8,7,19116.988235
7.8,7,19140.271577
11.66,7,19163.855347
13.24,7,19187.152799
3.33,7,19210.433947
11.49,7,19233.659803
11.17,7,19256.751743
5.47,7,19279.556016
4.2,7,19302.509291
12.36,7,19325.820267
11.9,7,19349.395177
1.2,7,19372.766388
11.46,7,19396.005111
10.4,7,19419.436387
5.47,7,19442.167013
11.63,7,19465.356156
9.4,7,19488.923598
11.76,7,19512.6291
2.37,7,19535.702398
11.58,7,19558.489631
8.67,7,19581.349269
2.4,7,19604.190943
11.4,7,19627.055476
12.1,7,19650.352736
12.27,7,19673.707673
2.33,7,19696.953719
11.47,7,19720.170251
12.81,7,19743.192071
4.9,7,19766.35439
